source_year,country_key,status,league_team_count,source_url,cache_path,detail
2017,malta,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Maltese_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_malta_060434f2.html,
2017,moldova,CACHED,11,https://en.wikipedia.org/wiki/2016–17_Moldovan_National_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_moldova_68af7821.html,
2017,montenegro,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Montenegrin_First_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_montenegro_ad3f7412.html,
2017,netherlands,CACHED,18,https://en.wikipedia.org/wiki/2016–17_Eredivisie,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_netherlands_b84b3697.html,
2017,northernireland,CACHED,12,https://en.wikipedia.org/wiki/2016–17_NIFL_Premiership,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_northernireland_200aeccd.html,
2017,northmacedonia,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Macedonian First Football League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_northmacedonia_99969317.html,
2017,norway,CACHED,16,https://en.wikipedia.org/wiki/2016_Tippeligaen,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_norway_7f254a2e.html,
2017,poland,CACHED,16,https://en.wikipedia.org/wiki/2016–17_Ekstraklasa,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_poland_7ab7a7f5.html,
2017,portugal,CACHED,18,https://en.wikipedia.org/wiki/2016–17_Primeira_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_portugal_28b3dbc3.html,
2017,romania,CACHED,14,https://en.wikipedia.org/wiki/2016–17_Liga_I,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_romania_d03b2de8.html,
2017,russia,CACHED,16,https://en.wikipedia.org/wiki/2016–17_Russian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_russia_409dc7b3.html,
2017,sanmarino,CACHED,8,https://en.wikipedia.org/wiki/2016–17_Campionato_Sammarinese_di_Calcio,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_sanmarino_2f801745.html,
2017,scotland,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Scottish_Premiership,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_scotland_dab36ed4.html,
2017,serbia,CACHED,16,https://en.wikipedia.org/wiki/2016–17_Serbian_SuperLiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_serbia_bc448d69.html,
2017,slovakia,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Slovak_First_Football_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_slovakia_f44bb227.html,
2017,slovenia,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Slovenian_PrvaLiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_slovenia_3e92504c.html,
2017,spain,CACHED,20,https://en.wikipedia.org/wiki/2016–17_La_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_spain_6cc00faf.html,
2017,sweden,CACHED,16,https://en.wikipedia.org/wiki/2016_Allsvenskan,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_sweden_3faa6fe6.html,
2017,switzerland,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Swiss_Super_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_switzerland_5987363c.html,
2017,turkey,CACHED,18,https://en.wikipedia.org/wiki/2016–17_S%C3%BCper_Lig,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_turkey_28904955.html,
2017,ukraine,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Ukrainian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_ukraine_32116eef.html,
2017,wales,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Welsh_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_wales_2cccb8e6.html,
