candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
percentile_f0.30_s0.80_d1.0,0.6194090224557699,0.16126478165625013,0.6979782311362627,0.42368519229436236,0.009489645484437183,0.6244517494989723
percentile_f0.30_s0.90_d1.3,0.619415437560003,0.16126671801926937,0.6956605194476992,0.4240783945761286,0.009558516063440345,0.6248223547393805
percentile_f0.15_s0.90_d0.7,0.6194742104709106,0.16129667531686176,0.6978227267650777,0.4232954011277641,0.009487564225870845,0.6242617621176864
percentile_f0.25_s0.90_d1.0,0.6195282641855809,0.16130700003214474,0.6952579429581662,0.42386354644874336,0.009524205120651053,0.6248355820256716
percentile_f0.25_s1.00_d1.3,0.6195504095671771,0.16132261914629664,0.6954223230314825,0.4243887589725952,0.009590135234986846,0.6250834840809418
percentile_f0.10_s1.00_d0.7,0.6195652801831796,0.16132305049536527,0.6975756546467297,0.4236116938009105,0.009497703632469202,0.6246718249585225
percentile_f0.30_s0.70_d0.7,0.6196123426138602,0.16135767717233163,0.6982253032546107,0.4228216765255368,0.00950337221348379,0.624168809935832
percentile_f0.25_s0.80_d0.7,0.6196850867059029,0.1613766270633975,0.6975090218220479,0.4230485280330316,0.009514075979678155,0.6245423988046211
percentile_f0.20_s1.00_d1.0,0.619726046821435,0.16138449684716216,0.6957405152920709,0.424299916704689,0.009584929356011187,0.6252423948742282
percentile_f0.20_s0.90_d0.7,0.6197823847005619,0.1614049491702712,0.6967882530719265,0.42336307041621807,0.009526501470846948,0.6249610655192837
percentile_f0.15_s1.00_d0.7,0.6200059053247196,0.161487240635313,0.6949531137172678,0.4237683029406166,0.009574999613003374,0.625465719302469
percentile_f0.30_s0.80_d0.7,0.620006927024588,0.1614892918131075,0.6964656724267653,0.42328284777643055,0.00955666628504027,0.625258542927803
percentile_f0.30_s0.90_d1.0,0.6200332676533323,0.16150113854014403,0.6949619894193992,0.4238178280560746,0.009617823831912514,0.6256232494770867
percentile_f0.30_s1.00_d1.3,0.6200332872208543,0.1615088675666973,0.6942457079868363,0.42438806902203413,0.009582335308437044,0.6255723059587126
percentile_f0.25_s1.00_d1.0,0.6202339884476771,0.16158073669152706,0.6942545836889678,0.42397728676071816,0.009599007038052656,0.6258118822478804
percentile_f0.25_s0.90_d0.7,0.6202431851726935,0.16157636772608927,0.6945682886319976,0.4229452719020816,0.009610674413685062,0.625773453793315
percentile_f0.20_s1.00_d0.7,0.6205394672344544,0.16169113282991535,0.694330092215781,0.42288811861367753,0.009637174193289612,0.6261749625599887
percentile_f0.30_s1.00_d1.0,0.6207448355297152,0.16177229558861062,0.6939363914283794,0.4233391669680431,0.00963133858471255,0.6264300222459381
percentile_f0.30_s0.90_d0.7,0.6207909804783485,0.1617852294482267,0.6936138107832182,0.4227973374990569,0.00965648222233933,0.6264493227200053
percentile_f0.25_s1.00_d0.7,0.621065043775026,0.16188701173346798,0.6936138107832182,0.42280071614207587,0.009664134901900594,0.626791363466222
percentile_f0.30_s1.00_d0.7,0.6214713238142358,0.16202602765612154,0.6932912301380568,0.4227202098141911,0.009628878443961018,0.627179131489232
