candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
country_b35_g0.8_c120,0.6432627564469738,0.17225529811648282,0.6543498464365975,0.3514391223440443,0.009260141908323279,0.644931218225393
country_b20_g0.6_c120,0.6433973923948885,0.17232001320167228,0.6588758361371098,0.34635194947605785,0.009061347353678528,0.6455040568955379
country_b15_g0.6_c120,0.6434185725474482,0.17232794036827967,0.6576725939860693,0.3461398543358821,0.009016519135488678,0.6456569967534154
country_b25_g1.2_c100,0.643582859891793,0.17240302045990025,0.6524808964573261,0.3517607795460091,0.0094499250393442,0.6448170186369949
country_b25_g0.6_c120,0.6436681274751291,0.17244267362076188,0.6573500133409079,0.3457438032145282,0.009115978347752051,0.6457548211256178
country_b15_g0.8_c100,0.6438198023854831,0.17250017297766806,0.6562915098090368,0.34757848572049627,0.009232241519502476,0.6456480934232375
country_b25_g1.0_c100,0.6438708516907965,0.17252903736520322,0.6541161373379395,0.3498830849276879,0.009409537440987051,0.6453177167472173
country_b30_g0.6_c120,0.6439329000430125,0.17256173416004023,0.6546030980564171,0.3453346435249803,0.009149642292362868,0.6459825006596221
country_b20_g0.8_c100,0.6439993857837494,0.17258506980009386,0.6544432053006592,0.34664234882503886,0.009293569668564048,0.645705377117476
country_b35_g0.6_c120,0.6441499208405024,0.17265926146753485,0.6549301660191369,0.3445149425175083,0.009176813183006689,0.6461718372699501
country_b30_g1.2_c100,0.6443034982496104,0.17272663042636932,0.6507373248498305,0.34959219087374765,0.009508954203618011,0.6455416289011672
country_b30_g1.0_c100,0.6444381219231812,0.1727838328509644,0.6525947029263106,0.34808215312381635,0.009459791632598292,0.6458743400684305
country_b25_g0.8_c100,0.6444553634194262,0.17279125087071331,0.653257615620896,0.34493723913762675,0.009360554389751344,0.6461671561019049
country_b30_g0.8_c100,0.6448640056658067,0.1729744817019861,0.6527840179221083,0.34374531834610067,0.009401477044923107,0.6465538585856108
country_b35_g1.2_c100,0.6448700840824585,0.17298042455029636,0.652347531874977,0.34754201342520175,0.009555360759554698,0.646114913939608
country_b35_g1.0_c100,0.6448886867076795,0.1729858062179823,0.6522676349635907,0.34647746117005784,0.00949960872138598,0.6463194834004632
country_b35_g0.8_c100,0.6451921663340596,0.17312142020480473,0.6524569499593885,0.34229981100260864,0.009434154831744309,0.6468668682612183
country_b15_g0.6_c100,0.6451932039630721,0.17312705103901602,0.6550189386326546,0.3381559446495385,0.009207274360676001,0.6473559369504562
country_b20_g0.6_c100,0.645209483086174,0.17313570291131714,0.6522853863678537,0.3385698936241169,0.009251728380456273,0.6472602566405098
country_b25_g0.6_c100,0.6454745194178106,0.17325466133758388,0.6526080659460005,0.3371123517183712,0.009302406327281278,0.6475150284951935
country_b30_g0.6_c100,0.6457263701043924,0.1733668433031247,0.6522011010718946,0.3360429785618032,0.009333265710304774,0.6477383965574046
country_b35_g0.6_c100,0.6459312038390874,0.17345802681389552,0.6529928910312707,0.33641169276837457,0.009358097931795675,0.6479219903812979
