country_code,sportsdb_league_id,league_name,provider_season,schedule_matches,table_expected_matches,coverage_rate,unique_events,unique_teams,timestamps_valid,scores_valid,quality_status,quality_reason,error_detail,source_selection,source_provider,format_expectation_method
LIT,HF:134,Lithuanian TOPLYGA,2022,180,127,1.4173228346456692,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2023,182,127,1.4330708661417322,182,11,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2024,182,127,1.4330708661417322,182,11,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2025,182,127,1.4330708661417322,182,11,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,HF:32,Romanian Liga I,2013-2014,307,307,1.0,307,19,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,HF:32,Romanian Liga I,2014-2015,306,307,0.996742671009772,306,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,4691,Romanian Liga I,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ROM/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ROM,HF:32,Romanian Liga I,2016-2017,434,307,1.4136807817589576,434,20,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,HF:32,Romanian Liga I,2017-2018,406,307,1.3224755700325732,406,19,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,HF:32,Romanian Liga I,2018-2019,374,307,1.218241042345277,374,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,HF:32,Romanian Liga I,2019-2020,307,307,1.0,307,19,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ROM,4691,Romanian Liga I,2020-2021,321,240,1.3375,321,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ROM,4691,Romanian Liga I,2021-2022,316,240,1.3166666666666667,316,16,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ROM,4691,Romanian Liga I,2022-2023,321,240,1.3375,321,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ROM,4691,Romanian Liga I,2023-2024,321,240,1.3375,321,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ROM,4691,Romanian Liga I,2024-2025,319,240,1.3291666666666666,319,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ROM,4691,Romanian Liga I,2025-2026,321,75,4.28,321,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SCO,HF:17,Scottish Premier League,2013-2014,228,234,0.9743589743589743,228,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SCO,HF:17,Scottish Premier League,2014-2015,228,234,0.9743589743589743,228,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SCO,HF:17,Scottish Premier League,2015-2016,228,234,0.9743589743589743,228,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SCO,HF:17,Scottish Premier League,2016-2017,266,234,1.1367521367521367,266,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SCO,HF:17,Scottish Premier League,2017-2018,266,234,1.1367521367521367,266,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SCO,HF:17,Scottish Premier League,2018-2019,267,234,1.141025641025641,267,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SCO,4330,Scottish Premier League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SCO/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SCO,4330,Scottish Premier League,2020-2021,233,198,1.1767676767676767,233,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SCO,4330,Scottish Premier League,2021-2022,234,198,1.1818181818181819,234,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SCO,4330,Scottish Premier League,2022-2023,234,198,1.1818181818181819,234,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SCO,4330,Scottish Premier League,2023-2024,234,198,1.1818181818181819,234,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SCO,4330,Scottish Premier League,2024-2025,234,114,2.0526315789473686,234,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SCO,4330,Scottish Premier League,2025-2026,234,198,1.1818181818181819,234,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
SLO,4692,Slovenian 1. SNL,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SLO,4692,Slovenian 1. SNL,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SLO,4692,Slovenian 1. SNL,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SLO,4692,Slovenian 1. SNL,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2016-2017.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SLO,4692,Slovenian 1. SNL,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2017-2018.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SLO,HF:55,Slovenian 1. SNL,2018-2019,180,182,0.989010989010989,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SLO,4692,Slovenian 1. SNL,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SLO,HF:55,Slovenian 1. SNL,2020-2021,214,182,1.1758241758241759,214,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SLO,HF:55,Slovenian 1. SNL,2021-2022,182,182,1.0,182,11,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SLO,HF:55,Slovenian 1. SNL,2022-2023,182,182,1.0,182,11,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SLO,HF:55,Slovenian 1. SNL,2023-2024,180,182,0.989010989010989,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SLO,HF:55,Slovenian 1. SNL,2024-2025,182,182,1.0,182,11,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SLO,4692,Slovenian 1. SNL,2025-2026,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SLO/2025-2026.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SRB,4671,Serbian Super Liga,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SRB/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SRB,4671,Serbian Super Liga,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SRB/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SRB,4671,Serbian Super Liga,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SRB/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SRB,HF:63,Serbian Super Liga,2016-2017,296,296,1.0,296,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2017-2018,296,296,1.0,296,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2018-2019,296,296,1.0,296,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,4671,Serbian Super Liga,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SRB/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SRB,HF:63,Serbian Super Liga,2020-2021,380,296,1.2837837837837838,380,20,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2021-2022,300,296,1.0135135135135136,300,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2022-2023,300,296,1.0135135135135136,300,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2023-2024,300,296,1.0135135135135136,300,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2024-2025,300,296,1.0135135135135136,300,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SRB,HF:63,Serbian Super Liga,2025-2026,296,296,1.0,296,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,4672,Slovak First Football League,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SVK/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SVK,4672,Slovak First Football League,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SVK/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SVK,4672,Slovak First Football League,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SVK/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SVK,4672,Slovak First Football League,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SVK/2016-2017.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SVK,4672,Slovak First Football League,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SVK/2017-2018.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SVK,HF:54,Slovak First Football League,2018-2019,192,192,1.0,192,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,4672,Slovak First Football League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/SVK/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
SVK,HF:54,Slovak First Football League,2020-2021,215,192,1.1197916666666667,215,14,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,HF:54,Slovak First Football League,2021-2022,195,192,1.015625,195,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,HF:54,Slovak First Football League,2022-2023,197,192,1.0260416666666667,197,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,HF:54,Slovak First Football League,2023-2024,194,192,1.0104166666666667,194,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,HF:54,Slovak First Football League,2024-2025,197,192,1.0260416666666667,197,13,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
SVK,HF:54,Slovak First Football League,2025-2026,192,192,1.0,192,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
UKR,4354,Ukrainian Premier League,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2016-2017.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2017-2018.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2018-2019.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2020-2021,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2020-2021.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,4354,Ukrainian Premier League,2021-2022,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/UKR/2021-2022.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
UKR,HF:61,Ukrainian Premier League,2022-2023,244,244,1.0,244,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
UKR,HF:61,Ukrainian Premier League,2023-2024,244,244,1.0,244,18,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
UKR,HF:61,Ukrainian Premier League,2024-2025,247,244,1.0122950819672132,247,20,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
UKR,4354,Ukrainian Premier League,2025-2026,244,240,1.0166666666666666,244,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
