fold,candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,log_loss,pilot_guardrails_pass,pilot_guardrail_violations,pilot_como_rating,pilot_como_rank,pilot_top_team,historical_zero_guardrail_pass,eligible
3,country_b35_g2.0_c180,0.4135217756919354,0.6575043688097651,0.4653704190959312,0.24417319006660385,0.21139827310445766,11,0.6338753474495212,True,,730.646720576347,10,Arsenal,True,True
3,country_b25_g1.2_c100,0.41337916115188134,0.657772662175054,0.4676674896856847,0.2446916540896855,0.19790052236139652,17,0.635693683652529,True,,706.0776785474777,10,Arsenal,True,True
3,country_b25_g1.0_c100,0.41307210328603355,0.6576786796791203,0.46965975236193463,0.244530913535745,0.18991436065679565,19,0.635672659759178,True,,708.0547748223916,10,Arsenal,True,True
3,country_b20_g1.6_c100,0.4130410177137316,0.657246076801311,0.4654543008871301,0.24448438454547747,0.2074017870122624,14,0.634643223902139,True,,718.3157894736842,10,Arsenal,True,True
3,country_b15_g2.0_c100,0.4129912238697659,0.657136005228663,0.47340371371459167,0.24455993866227907,0.20944989691499669,12,0.6333828775898644,True,,718.3157894736842,10,Arsenal,True,True
3,country_b15_g0.8_c100,0.4128762067213849,0.6576030203696355,0.4676272320367314,0.2451743048238284,0.19562625757806293,24,0.6348967562264766,True,,718.3157894736842,10,Arsenal,True,True
3,country_b30_g0.8_c100,0.4128128061592657,0.6573961233173203,0.4657753801848796,0.24451751644109124,0.19236104501332849,21,0.63656527677785,True,,703.3535178140161,10,Arsenal,True,True
3,country_b30_g1.0_c100,0.412490909696314,0.6576078354551793,0.4658156378338329,0.24463661987320598,0.19226433135050358,17,0.6364806494264481,True,,699.8221769425703,10,Arsenal,True,True
3,country_b35_g1.6_c140,0.4119467663417356,0.6570813882655401,0.4654543008871301,0.24454184988329852,0.20575313183543964,13,0.6352639125747416,True,,711.4249734526295,10,Arsenal,True,True
3,country_b25_g1.4_c100,0.411718188248954,0.6569933302507789,0.4654543008871301,0.24485611199082755,0.20473074237527156,14,0.6359207141849067,True,,704.124902232475,10,Arsenal,True,True
