match_id,competition,source_event_id,home_shots_on_goal,away_shots_on_goal,home_shots_off_goal,away_shots_off_goal,home_total_shots,away_total_shots,home_blocked_shots,away_blocked_shots,home_shots_insidebox,away_shots_insidebox,home_shots_outsidebox,away_shots_outsidebox,home_fouls,away_fouls,home_corner_kicks,away_corner_kicks,home_offsides,away_offsides,home_ball_possession,away_ball_possession,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goalkeeper_saves,away_goalkeeper_saves,home_total_passes,away_total_passes,home_passes_accurate,away_passes_accurate,home_passes,away_passes,home_expected_goals,away_expected_goals,home_goals_prevented,away_goals_prevented,stats_covered,xg_raw_present,xg_covered,xg_zero_inconsistent_with_shots,xg_both_zero,xg_placeholder_suspected,xg_analysis_eligible,xg_quality_status
202526-0100,UCL,2328012,11,10,8,0,26,11,7,1,19,8,7,3,13,11,8,4,5,0,47,53,2,3,0,0,8,8,324,397,246,312,76,79,3,3,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0101,UCL,2328013,2,4,4,4,7,14,1,6,5,12,2,2,15,17,3,5,2,1,56,44,1,2,0,0,3,2,518,405,452,328,87,81,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0102,UCL,2328016,5,3,7,4,16,9,4,2,11,4,5,5,12,7,6,2,4,3,56,44,3,1,0,0,2,3,556,437,502,390,90,89,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0103,UCL,2328015,6,4,9,4,20,10,5,2,18,6,2,4,7,9,7,6,1,2,56,44,1,2,0,0,2,3,596,463,531,390,89,84,3,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0104,UCL,2328014,13,2,5,3,22,7,4,2,15,4,7,3,5,11,6,1,3,2,67,33,0,1,0,0,2,9,711,343,651,279,92,81,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0105,UCL,2328017,10,5,9,5,26,13,7,3,20,6,6,7,11,9,4,5,0,1,49,51,2,2,0,0,4,6,451,485,379,418,84,86,3,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0106,UCL,2328018,7,4,4,7,12,15,1,4,7,6,5,9,14,13,4,5,0,0,36,64,3,2,0,0,3,5,363,645,287,575,79,89,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0107,UCL,2328019,5,5,2,6,11,14,4,3,8,8,3,6,10,13,4,3,1,0,38,62,1,0,0,0,4,3,330,555,249,475,75,86,1,1,-3,-3,True,True,True,False,False,False,True,ELIGIBLE
202526-0108,UCL,2328022,8,1,9,0,23,1,6,0,14,1,9,0,3,4,9,2,1,1,74,26,0,1,0,1,1,6,805,281,742,222,92,79,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0109,UCL,2328021,6,5,1,8,10,19,3,6,7,14,3,5,11,12,6,4,3,0,36,64,2,4,0,0,3,5,282,539,205,462,73,86,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0110,UCL,2328020,8,4,8,2,21,9,5,3,13,4,8,5,14,11,8,3,0,1,64,36,4,2,0,0,3,4,561,318,483,240,86,75,4,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0364,UEL,2327866,5,4,2,5,8,11,1,2,5,7,3,4,16,16,4,3,5,0,53,47,3,2,0,0,4,4,390,351,312,262,80,75,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0365,UEL,2327867,5,3,8,4,18,9,5,2,13,7,5,2,14,18,9,3,1,1,55,45,1,3,0,0,3,4,414,352,352,300,85,85,1,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0366,UEL,2327869,4,6,9,1,16,8,3,1,11,7,5,1,12,10,8,4,3,2,46,54,2,2,0,0,5,3,419,500,340,428,81,86,1,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0367,UEL,2327871,3,2,4,2,11,6,4,2,8,1,3,5,7,8,5,6,1,1,42,58,2,3,0,0,1,0,379,530,297,442,78,83,1,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0368,UEL,2327870,5,10,5,4,10,21,0,7,5,14,5,7,9,14,2,3,0,2,60,40,3,3,0,0,7,4,581,387,500,315,86,81,1,3,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0369,UEL,2327873,2,4,3,3,7,12,2,5,3,7,4,5,9,19,3,5,2,3,43,57,0,5,0,0,2,1,433,571,346,490,80,86,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0370,UEL,2327872,4,6,3,3,9,16,2,7,4,13,5,3,16,16,3,3,0,1,56,44,3,2,0,0,4,2,526,413,483,352,92,85,1,3,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0371,UEL,2327874,2,1,6,4,8,5,0,0,8,2,0,3,10,15,7,2,0,4,46,54,1,2,0,0,1,1,382,463,312,379,82,82,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0372,UEL,2327868,5,4,3,4,15,15,7,7,8,11,7,4,10,16,4,4,0,0,49,51,2,1,0,0,3,3,406,423,323,351,80,83,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0373,UEL,2327875,7,6,8,2,17,8,2,0,10,6,7,2,9,14,7,1,0,1,73,27,1,5,0,0,5,7,622,224,543,162,87,72,1,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0374,UEL,2327876,4,3,8,8,17,12,5,1,14,9,3,3,7,12,11,4,3,0,55,45,1,2,0,0,2,2,514,429,431,342,84,80,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0375,UEL,2327878,4,7,5,7,12,17,3,3,10,11,2,6,16,14,8,3,2,9,47,53,2,2,0,0,7,3,341,376,271,310,79,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0376,UEL,2327879,3,6,12,10,19,18,4,2,13,10,6,8,14,6,9,4,3,2,59,41,1,0,0,0,2,2,488,346,427,284,88,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0377,UEL,2327877,3,3,5,8,14,15,6,4,7,9,7,6,14,8,2,8,2,2,43,57,4,1,0,0,3,2,364,479,292,410,80,86,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0378,UEL,2329357,2,4,7,4,11,12,2,4,7,8,4,4,19,13,4,5,1,4,38,62,2,4,0,0,3,2,298,511,210,432,70,85,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0379,UEL,2327880,2,3,5,5,10,9,3,1,7,4,3,5,21,17,3,3,0,0,53,47,4,2,1,0,2,1,406,345,324,277,80,80,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0380,UEL,2327881,2,4,4,9,11,18,5,5,7,16,4,2,13,16,4,2,1,4,54,46,1,3,1,0,3,1,471,422,419,374,89,89,1,3,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0381,UEL,2329356,6,1,5,5,19,8,8,2,11,5,8,3,12,13,9,2,2,1,59,41,2,2,0,0,0,4,592,419,532,348,90,83,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0111,UCL,2328024,3,2,11,4,19,7,5,1,13,3,6,4,8,10,7,1,1,0,48,52,2,0,0,0,1,1,477,534,420,463,88,87,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0112,UCL,2328023,4,12,6,6,11,20,1,2,4,13,7,7,6,9,2,6,1,0,33,67,2,0,0,0,7,4,292,614,224,541,77,88,0,3,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0113,UCL,2328025,12,2,4,1,18,6,2,3,14,3,4,3,11,6,5,2,2,0,51,49,1,1,0,0,1,7,577,555,528,482,92,87,5,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0114,UCL,2328027,3,3,4,4,8,9,1,2,5,7,3,2,13,14,3,5,1,2,56,44,5,4,1,0,3,3,512,400,452,329,88,82,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0115,UCL,2328028,7,1,8,1,21,3,6,1,14,1,7,2,13,17,5,0,0,0,57,43,2,1,0,0,1,3,556,417,493,350,89,84,4,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0116,UCL,2328029,4,3,8,3,18,8,6,2,13,7,5,1,11,7,4,5,3,2,52,48,2,2,0,0,2,2,505,460,440,399,87,87,3,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0117,UCL,2328031,4,4,3,5,9,16,2,7,4,11,5,5,12,14,3,7,2,1,33,67,5,3,0,0,4,3,266,525,180,456,68,87,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0118,UCL,2328026,6,2,2,5,9,13,1,6,5,7,4,6,18,12,0,7,0,2,48,52,2,3,0,0,2,2,480,518,417,456,87,88,1,1,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0119,UCL,2328030,2,15,3,7,6,26,1,4,4,21,2,5,11,9,2,6,0,0,33,67,1,0,0,0,10,1,352,716,266,639,76,89,0,4,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0120,UCL,2328032,6,4,3,6,10,12,1,2,6,7,4,5,10,20,4,7,2,4,49,51,3,1,0,0,4,4,370,373,269,284,73,76,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0121,UCL,2328033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,NO_RAW_XG
202526-0122,UCL,2328037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,NO_RAW_XG
202526-0123,UCL,2328036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,NO_RAW_XG
202526-0124,UCL,2328039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,NO_RAW_XG
202526-0125,UCL,2328034,8,3,3,3,13,6,2,0,7,4,6,2,14,15,4,0,3,3,52,48,1,2,0,0,2,4,531,487,458,411,86,84,1,1,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0126,UCL,2328035,3,7,5,4,12,15,4,4,8,10,4,5,12,14,4,9,0,2,47,53,4,2,0,0,5,0,422,474,366,414,87,87,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0127,UCL,2328038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,NO_RAW_XG
202526-0128,UCL,2328040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,NO_RAW_XG
202526-0382,UEL,2327890,6,5,9,3,20,9,5,1,13,8,7,1,19,13,6,3,0,1,50,50,0,4,0,0,4,5,457,483,355,364,78,75,2,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0383,UEL,2327885,3,6,3,4,8,12,2,2,4,11,4,1,16,18,2,8,2,3,55,45,2,2,0,0,4,2,426,347,342,267,80,77,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0384,UEL,2327882,3,6,3,2,9,13,3,5,7,9,2,4,15,9,7,5,1,2,56,44,2,1,0,0,4,3,589,470,520,390,88,83,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0385,UEL,2327889,7,1,5,4,14,8,2,3,12,4,2,4,12,16,3,6,4,2,59,41,2,4,1,2,1,4,457,323,402,254,88,79,2,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0386,UEL,2327886,5,3,7,4,17,9,5,2,6,5,11,4,12,17,3,4,3,0,60,40,3,1,0,0,2,3,500,333,430,256,86,77,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0387,UEL,2327888,3,9,12,6,17,16,2,1,6,14,11,2,11,18,8,3,1,0,51,49,1,3,0,0,7,3,443,432,355,346,80,80,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0388,UEL,2327883,9,4,15,0,33,7,9,3,18,5,15,2,8,12,14,3,0,1,64,36,1,1,0,0,2,8,598,346,539,281,90,81,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0389,UEL,2327884,1,2,9,5,13,12,3,5,3,6,10,6,9,15,6,5,2,5,54,46,1,3,0,0,1,1,479,419,412,357,86,85,0,1,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0390,UEL,2327887,3,2,2,4,11,6,6,0,7,3,4,3,16,11,4,3,2,3,45,55,2,2,0,0,2,2,405,489,298,392,74,80,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0809,UECL,2328154,1,7,6,3,9,14,2,4,4,10,5,4,7,14,3,5,2,2,46,54,1,3,0,1,5,1,402,464,322,377,80,81,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0810,UECL,2329918,8,2,6,8,17,13,3,3,11,11,6,2,12,6,2,7,2,1,56,44,1,1,0,0,2,5,591,451,517,366,87,81,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0811,UECL,2328156,3,1,8,1,15,2,4,0,7,0,8,2,15,16,1,1,0,1,59,41,1,3,0,1,1,2,520,360,476,298,92,83,1,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0812,UECL,2328150,10,0,8,3,24,8,6,5,16,2,8,6,16,11,4,4,0,0,50,50,3,2,0,0,0,5,399,408,316,319,79,78,3,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0813,UECL,2328153,7,3,7,4,19,8,5,1,9,6,10,2,16,11,7,5,3,0,63,37,2,2,0,1,3,6,490,279,431,208,88,75,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0814,UECL,2328152,9,2,6,2,18,9,3,5,11,6,7,3,9,18,2,4,0,3,52,48,3,1,0,0,1,5,437,408,352,326,81,80,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0815,UECL,2328155,3,4,2,6,6,12,1,2,3,10,3,2,16,10,1,2,0,2,65,35,3,0,0,0,3,2,697,358,607,276,87,77,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0816,UECL,2328151,3,2,5,7,8,17,0,8,6,12,2,5,8,9,4,8,3,3,44,56,1,1,0,0,1,3,381,475,294,394,77,83,0,2,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0817,UECL,2328157,10,1,6,0,20,1,4,0,14,0,6,1,20,6,12,0,5,2,69,31,1,2,0,0,1,8,641,299,575,241,90,81,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0391,UEL,2327891,4,7,5,12,12,29,3,10,9,20,3,9,19,10,1,9,0,1,35,65,3,0,0,0,7,2,290,529,209,449,72,85,2,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0392,UEL,2327894,4,2,9,5,17,9,4,2,11,7,6,2,10,8,5,3,1,1,50,50,3,2,0,0,1,2,416,416,337,352,81,85,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0393,UEL,2329358,8,3,4,1,19,6,7,2,12,2,7,4,17,10,8,1,2,2,41,59,3,3,0,0,1,8,339,532,291,473,86,89,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0394,UEL,2327892,3,5,5,3,13,8,5,0,8,6,5,2,8,16,5,3,3,2,63,37,0,3,0,0,4,3,563,322,485,250,86,78,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0395,UEL,2327895,4,5,6,1,11,6,1,0,4,4,7,2,8,11,5,3,2,2,50,50,1,1,0,0,2,3,487,501,421,443,86,88,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0396,UEL,2327896,9,5,7,2,22,8,6,1,13,6,9,2,14,15,10,8,3,2,62,38,3,2,0,0,1,7,468,288,406,226,87,78,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0397,UEL,2327893,6,5,5,2,14,11,3,4,11,7,3,4,10,14,2,1,0,2,65,35,1,1,0,0,5,3,762,409,696,337,91,82,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0398,UEL,2327898,9,2,5,2,15,5,1,1,12,4,3,1,9,13,5,1,2,1,63,37,3,2,0,0,1,6,660,382,587,316,89,83,3,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0399,UEL,2327897,8,10,1,5,16,15,7,0,15,13,1,2,20,13,3,7,1,0,41,59,2,1,0,0,10,7,311,441,229,366,74,83,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0818,UECL,2328159,5,4,4,5,11,11,2,2,8,7,3,4,12,9,4,6,1,0,28,72,4,4,0,0,1,3,220,602,150,528,68,88,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0819,UECL,2328165,8,1,5,1,19,2,6,0,12,1,7,1,10,11,7,2,3,2,75,25,3,4,0,0,0,4,711,233,642,169,90,73,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0820,UECL,2328161,4,4,6,2,14,7,4,1,10,2,4,5,19,18,8,0,7,1,54,46,3,1,0,0,4,2,390,328,312,238,80,73,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0821,UECL,2328163,10,2,10,2,22,6,2,2,15,5,7,1,13,8,6,2,1,1,69,31,2,3,0,1,2,6,566,263,520,194,92,74,3,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0822,UECL,2328160,2,3,13,3,20,6,5,0,11,5,9,1,7,10,8,2,3,0,64,36,3,4,0,0,1,2,546,316,462,227,85,72,1,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0823,UECL,2328164,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,1,0,1,0,100,0,0,0,0,True,True,True,True,True,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0824,UECL,2328162,10,0,4,3,22,4,8,1,13,2,9,2,7,16,10,1,2,0,57,43,1,2,0,1,0,8,451,362,393,288,87,80,2,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0825,UECL,2328158,1,3,2,3,7,10,4,4,4,6,3,4,10,8,3,5,1,2,35,65,1,2,0,0,3,1,393,735,314,648,80,88,0,1,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0826,UECL,2329919,6,4,13,1,22,5,3,0,16,5,6,0,9,10,5,1,3,3,57,43,1,3,0,0,3,4,595,473,530,419,89,89,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0129,UCL,2328042,7,2,5,1,14,5,2,2,12,3,2,2,7,10,7,2,2,1,73,27,1,4,0,1,1,1,667,237,603,161,90,68,2,1,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0130,UCL,2328041,2,6,13,2,22,9,7,1,9,8,13,1,11,9,6,4,1,3,69,31,3,1,0,1,5,2,557,253,471,164,85,65,2,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0131,UCL,2328046,8,1,6,6,19,11,5,4,16,8,3,3,14,10,3,4,2,0,52,48,1,2,0,0,1,4,421,394,378,332,90,84,2,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0132,UCL,2328045,3,8,3,5,6,24,0,11,5,14,1,10,8,6,3,4,3,0,29,71,2,1,1,1,1,1,315,777,267,731,85,94,3,3,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0133,UCL,2328047,4,5,3,2,11,9,4,2,5,6,6,3,10,7,4,7,0,0,36,64,2,1,0,0,1,3,347,618,270,527,78,85,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0134,UCL,2328049,10,2,4,3,19,7,5,2,13,2,6,5,16,7,12,8,2,1,52,48,1,1,0,0,2,7,417,388,352,315,84,81,3,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0135,UCL,2328044,8,2,7,6,19,10,4,2,10,6,9,4,11,9,4,8,2,1,59,41,4,1,0,1,0,3,516,354,455,292,88,82,3,1,-3,-3,True,True,True,False,False,False,True,ELIGIBLE
202526-0136,UCL,2328043,6,7,4,10,15,21,5,4,10,17,5,4,15,6,3,4,4,0,30,70,1,1,0,0,3,5,294,669,234,616,80,92,1,5,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0137,UCL,2328048,2,6,7,3,11,10,2,1,7,7,4,3,17,15,1,3,0,0,34,66,4,2,0,0,4,2,335,672,282,623,84,93,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0138,UCL,2328051,5,4,8,1,21,9,8,4,13,6,8,3,14,5,8,3,1,0,60,40,0,0,0,0,2,2,481,335,411,247,85,74,3,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0139,UCL,2328050,11,2,8,4,23,8,4,2,19,6,4,2,10,7,7,4,3,1,38,62,1,1,0,0,1,8,355,594,300,517,85,87,4,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0140,UCL,2328052,8,2,8,5,23,11,7,4,19,7,4,4,25,0,5,4,1,1,56,44,0,1,0,0,2,8,453,346,383,282,85,82,2,1,3,3,True,True,True,False,False,False,True,ELIGIBLE
202526-0141,UCL,2328056,5,4,8,8,22,16,9,4,13,10,9,6,8,15,6,3,5,3,56,44,3,2,0,0,4,5,411,319,304,227,74,71,2,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0142,UCL,2328055,10,1,4,0,22,2,8,1,14,2,8,0,15,6,11,0,3,1,66,34,2,1,0,1,0,5,602,313,556,241,92,77,4,1,-2,-2,True,True,True,False,False,False,True,ELIGIBLE
202526-0143,UCL,2328054,1,14,2,3,4,18,1,1,3,15,1,3,4,5,2,10,1,3,35,65,2,0,0,0,9,0,379,698,309,640,82,92,0,3,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0144,UCL,2328058,13,2,8,2,26,5,5,1,19,4,7,1,14,3,9,1,1,0,64,36,1,0,0,0,2,7,719,417,669,365,93,88,4,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0145,UCL,2328053,10,4,6,3,28,13,12,6,17,5,11,8,10,17,13,7,1,2,66,34,1,0,0,0,4,8,617,311,561,253,91,81,3,1,2,2,True,True,True,False,False,False,True,ELIGIBLE
202526-0146,UCL,2328057,7,3,5,4,14,10,2,3,9,4,5,6,11,16,3,1,2,0,52,48,2,4,0,1,2,5,466,426,394,363,85,85,1,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0400,UEL,2327904,4,7,6,4,16,13,6,2,8,11,8,2,12,13,5,2,3,1,54,46,0,3,0,0,4,2,510,443,434,350,85,79,1,3,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0401,UEL,2327899,7,2,7,7,19,11,5,2,12,9,7,2,11,15,4,7,2,0,35,65,6,3,0,0,2,6,262,485,181,402,69,83,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0403,UEL,2327907,6,7,3,9,9,21,0,5,6,13,3,8,18,20,4,10,1,1,46,54,3,5,0,0,6,5,358,407,281,334,78,82,1,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0404,UEL,2327901,3,7,2,8,5,18,0,3,4,13,1,5,22,0,1,10,5,1,30,70,2,0,0,0,6,1,231,518,177,467,77,90,1,2,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0405,UEL,2327902,1,3,3,4,5,10,1,3,1,3,4,7,12,12,2,1,3,2,44,56,1,3,0,0,3,1,444,586,368,516,83,88,0,1,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0406,UEL,2327905,6,3,8,5,18,10,4,2,12,6,6,4,12,12,4,2,3,0,61,39,1,1,0,0,3,4,573,363,507,283,88,78,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0407,UEL,2327906,4,3,5,3,11,9,2,3,6,4,5,5,13,5,2,2,2,3,50,50,0,1,0,0,3,2,517,542,436,446,84,82,2,0,0,0,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0408,UEL,2327900,5,1,4,6,13,9,4,2,11,6,2,3,10,10,3,5,0,2,53,47,1,2,0,0,1,2,431,378,344,295,80,78,3,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0827,UECL,2329920,10,2,14,2,27,8,3,4,19,5,8,3,11,13,5,2,1,1,73,27,1,1,0,0,2,4,676,246,608,188,90,76,5,0,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0828,UECL,2328167,4,4,4,7,10,11,2,0,6,6,4,5,11,13,10,5,1,3,41,59,4,5,0,0,2,2,322,489,228,417,71,85,2,2,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0829,UECL,2328166,3,2,11,4,16,8,2,2,12,7,4,1,6,11,10,6,2,1,44,56,1,0,0,1,2,3,417,566,335,482,80,85,2,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0830,UECL,2328172,3,3,3,6,11,11,5,2,6,5,5,6,9,8,3,3,2,3,70,30,3,1,0,0,1,2,631,263,568,188,90,71,1,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
202526-0831,UECL,2328173,2,5,1,3,4,14,1,6,3,8,1,6,15,20,2,8,3,3,39,61,3,4,0,0,4,1,288,456,226,391,78,86,0,1,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0832,UECL,2328168,2,3,5,5,8,10,1,2,4,6,4,4,8,16,4,3,3,1,43,57,2,5,0,0,2,1,247,320,141,204,57,64,1,1,-1,-1,True,True,True,False,False,False,True,ELIGIBLE
202526-0833,UECL,2328171,1,2,7,4,13,9,5,3,5,4,8,5,14,16,4,1,0,1,58,42,3,2,0,0,2,1,496,359,422,294,85,82,0,1,-1,-1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0834,UECL,2328169,7,2,10,1,25,3,8,0,15,2,10,1,15,9,8,0,1,0,67,33,3,4,0,0,1,5,716,368,642,292,90,79,2,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0835,UECL,2328170,3,7,6,5,13,17,4,5,8,12,5,5,15,14,2,5,0,1,42,58,2,1,0,0,2,3,395,544,316,468,80,86,1,2,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0837,UECL,2328174,11,1,11,1,30,3,8,1,23,2,7,1,16,12,12,0,4,0,62,38,1,4,0,1,1,9,531,336,467,270,88,80,3,0,2,2,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0402,UEL,2327903,8,5,3,3,18,12,7,4,10,7,8,5,18,9,3,2,3,6,50,50,1,5,0,0,4,5,475,495,393,408,83,82,3,1,1,1,True,True,True,False,False,False,True,ELIGIBLE
202526-0409,UEL,2327911,8,2,6,2,20,6,6,2,13,4,7,2,12,19,10,3,1,2,68,32,2,5,0,0,0,7,511,244,436,156,85,64,2,0,1,1,True,True,True,True,False,True,False,ZERO_INCONSISTENT_WITH_SHOTS
202526-0410,UEL,2327909,6,4,9,10,15,15,0,1,13,9,2,6,9,9,3,2,3,2,59,41,2,1,0,0,2,3,516,358,441,279,85,78,4,1,0,0,True,True,True,False,False,False,True,ELIGIBLE
