match_id,fotmob_fetch_status,detail_identity_verified,detail_score_verified,detail_chronology_verified,xg_disposition
202425-0887,OK,True,True,True,ACCEPTED
202425-0888,OK,True,True,True,ACCEPTED
202425-0889,OK,True,True,True,ACCEPTED
202425-0890,OK,True,True,True,ACCEPTED
202425-0891,OK,True,True,True,ACCEPTED
202425-0892,OK,True,True,True,ACCEPTED
202425-0893,OK,True,True,True,ACCEPTED
202425-0895,OK,True,True,True,ACCEPTED
202425-0896,OK,True,True,True,ACCEPTED
202425-0897,OK,True,True,True,ACCEPTED
202425-0898,OK,True,True,True,ACCEPTED
202425-0899,OK,True,True,True,ACCEPTED
202425-0900,OK,True,True,True,ACCEPTED
202425-0901,OK,True,True,True,ACCEPTED
202425-0902,OK,True,True,True,ACCEPTED
202425-0903,OK,True,True,True,ACCEPTED
202425-0904,OK,True,True,True,ACCEPTED
202425-0905,OK,True,True,True,ACCEPTED
202425-0906,OK,True,True,True,ACCEPTED
202425-0907,OK,True,True,True,ACCEPTED
202425-0908,OK,True,True,True,ACCEPTED
202425-0909,OK,True,True,True,ACCEPTED
202425-0910,OK,True,True,True,ACCEPTED
202425-0911,OK,True,True,True,ACCEPTED
202425-0912,OK,True,True,True,ACCEPTED
202425-0468,OK,True,True,True,ACCEPTED
202425-0199,OK,True,True,True,ACCEPTED
202425-0200,OK,True,True,True,ACCEPTED
202425-0201,OK,True,True,True,ACCEPTED
202425-0202,OK,True,True,True,ACCEPTED
202425-0203,OK,True,True,True,ACCEPTED
202425-0204,OK,True,True,True,ACCEPTED
202425-0205,OK,True,True,True,ACCEPTED
202425-0206,OK,True,True,True,ACCEPTED
202425-0207,OK,True,True,True,ACCEPTED
202425-0469,OK,True,True,True,ACCEPTED
202425-0208,OK,True,True,True,ACCEPTED
202425-0209,OK,True,True,True,ACCEPTED
202425-0210,OK,True,True,True,ACCEPTED
202425-0211,OK,True,True,True,ACCEPTED
202425-0212,OK,True,True,True,ACCEPTED
202425-0213,OK,True,True,True,ACCEPTED
202425-0214,OK,True,True,True,ACCEPTED
202425-0215,OK,True,True,True,ACCEPTED
202425-0216,OK,True,True,True,ACCEPTED
202425-0470,OK,True,True,True,ACCEPTED
202425-0471,OK,True,True,True,ACCEPTED
202425-0472,OK,True,True,True,ACCEPTED
202425-0473,OK,True,True,True,ACCEPTED
202425-0474,OK,True,True,True,ACCEPTED
202425-0475,OK,True,True,True,ACCEPTED
202425-0476,OK,True,True,True,ACCEPTED
202425-0477,OK,True,True,True,ACCEPTED
202425-0478,OK,True,True,True,ACCEPTED
202425-0479,OK,True,True,True,ACCEPTED
202425-0480,OK,True,True,True,ACCEPTED
202425-0481,OK,True,True,True,ACCEPTED
202425-0482,OK,True,True,True,ACCEPTED
202425-0483,OK,True,True,True,ACCEPTED
202425-0484,OK,True,True,True,ACCEPTED
202425-0485,OK,True,True,True,ACCEPTED
202425-0217,OK,True,True,True,ACCEPTED
202425-0218,OK,True,True,True,ACCEPTED
202425-0219,OK,True,True,True,ACCEPTED
202425-0220,OK,True,True,True,ACCEPTED
202425-0221,OK,True,True,True,ACCEPTED
202425-0222,OK,True,True,True,ACCEPTED
202425-0223,OK,True,True,True,ACCEPTED
202425-0224,OK,True,True,True,ACCEPTED
202425-0225,OK,True,True,True,ACCEPTED
202425-0226,OK,True,True,True,ACCEPTED
202425-0227,OK,True,True,True,ACCEPTED
202425-0228,OK,True,True,True,ACCEPTED
202425-0229,OK,True,True,True,ACCEPTED
202425-0230,OK,True,True,True,ACCEPTED
202425-0231,OK,True,True,True,ACCEPTED
202425-0232,OK,True,True,True,ACCEPTED
202425-0233,OK,True,True,True,ACCEPTED
202425-0234,OK,True,True,True,ACCEPTED
202425-0486,OK,True,True,True,ACCEPTED
202425-0487,OK,True,True,True,ACCEPTED
202425-0488,OK,True,True,True,ACCEPTED
202425-0489,OK,True,True,True,ACCEPTED
202425-0490,OK,True,True,True,ACCEPTED
202425-0491,OK,True,True,True,ACCEPTED
202425-0492,OK,True,True,True,ACCEPTED
202425-0493,OK,True,True,True,ACCEPTED
202425-0494,OK,True,True,True,ACCEPTED
202425-0495,OK,True,True,True,ACCEPTED
202425-0496,OK,True,True,True,ACCEPTED
202425-0497,OK,True,True,True,ACCEPTED
202425-0498,OK,True,True,True,ACCEPTED
202425-0499,OK,True,True,True,ACCEPTED
202425-0500,OK,True,True,True,ACCEPTED
202425-0501,OK,True,True,True,ACCEPTED
202425-0502,OK,True,True,True,ACCEPTED
202425-0503,OK,True,True,True,ACCEPTED
202425-0235,OK,True,True,True,ACCEPTED
202425-0239,OK,True,True,True,ACCEPTED
202425-0241,OK,True,True,True,ACCEPTED
202425-0247,OK,True,True,True,ACCEPTED
202425-0237,OK,True,True,True,ACCEPTED
202425-0243,OK,True,True,True,ACCEPTED
202425-0245,OK,True,True,True,ACCEPTED
202425-0249,OK,True,True,True,ACCEPTED
202425-0504,OK,True,True,True,ACCEPTED
202425-0508,OK,True,True,True,ACCEPTED
202425-0512,OK,True,True,True,ACCEPTED
202425-0516,OK,True,True,True,ACCEPTED
202425-0915,OK,True,True,True,ACCEPTED
202425-0917,OK,True,True,True,ACCEPTED
202425-0919,OK,True,True,True,ACCEPTED
202425-0925,OK,True,True,True,ACCEPTED
202425-0506,OK,True,True,True,ACCEPTED
202425-0510,OK,True,True,True,ACCEPTED
202425-0514,OK,True,True,True,ACCEPTED
202425-0518,OK,True,True,True,ACCEPTED
202425-0913,OK,True,True,True,ACCEPTED
202425-0921,OK,True,True,True,ACCEPTED
202425-0923,OK,True,True,True,ACCEPTED
202425-0927,OK,True,True,True,ACCEPTED
202425-0244,OK,True,True,True,ACCEPTED
202425-0238,OK,True,True,True,ACCEPTED
202425-0246,OK,True,True,True,ACCEPTED
202425-0250,OK,True,True,True,ACCEPTED
202425-0248,OK,True,True,True,ACCEPTED
202425-0236,OK,True,True,True,ACCEPTED
202425-0240,OK,True,True,True,ACCEPTED
202425-0242,OK,True,True,True,ACCEPTED
202425-0507,OK,True,True,True,ACCEPTED
202425-0511,OK,True,True,True,ACCEPTED
202425-0515,OK,True,True,True,ACCEPTED
202425-0519,OK,True,True,True,ACCEPTED
202425-0914,OK,True,True,True,ACCEPTED
202425-0922,OK,True,True,True,ACCEPTED
202425-0924,OK,True,True,True,ACCEPTED
202425-0928,OK,True,True,True,ACCEPTED
202425-0505,OK,True,True,True,ACCEPTED
202425-0509,OK,True,True,True,ACCEPTED
202425-0513,OK,True,True,True,ACCEPTED
202425-0517,OK,True,True,True,ACCEPTED
202425-0916,OK,True,True,True,ACCEPTED
202425-0918,OK,True,True,True,ACCEPTED
202425-0920,OK,True,True,True,ACCEPTED
202425-0926,OK,True,True,True,ACCEPTED
202425-0253,OK,True,True,True,ACCEPTED
202425-0255,OK,True,True,True,ACCEPTED
202425-0257,OK,True,True,True,ACCEPTED
202425-0263,OK,True,True,True,ACCEPTED
202425-0259,OK,True,True,True,ACCEPTED
202425-0251,OK,True,True,True,ACCEPTED
202425-0261,OK,True,True,True,ACCEPTED
202425-0265,OK,True,True,True,ACCEPTED
202425-0526,OK,True,True,True,ACCEPTED
202425-0528,OK,True,True,True,ACCEPTED
202425-0530,OK,True,True,True,ACCEPTED
202425-0532,OK,True,True,True,ACCEPTED
202425-0929,OK,True,True,True,ACCEPTED
202425-0935,OK,True,True,True,ACCEPTED
202425-0941,OK,True,True,True,ACCEPTED
202425-0943,OK,True,True,True,ACCEPTED
202425-0520,OK,True,True,True,ACCEPTED
202425-0522,OK,True,True,True,ACCEPTED
202425-0524,OK,True,True,True,ACCEPTED
202425-0534,OK,True,True,True,ACCEPTED
202425-0931,OK,True,True,True,ACCEPTED
202425-0933,OK,True,True,True,ACCEPTED
202425-0937,OK,True,True,True,ACCEPTED
202425-0939,OK,True,True,True,ACCEPTED
202425-0266,OK,True,True,True,ACCEPTED
202425-0252,OK,True,True,True,ACCEPTED
202425-0260,OK,True,True,True,ACCEPTED
202425-0262,OK,True,True,True,ACCEPTED
202425-0264,OK,True,True,True,ACCEPTED
202425-0254,OK,True,True,True,ACCEPTED
202425-0256,OK,True,True,True,ACCEPTED
202425-0258,OK,True,True,True,ACCEPTED
202425-0521,OK,True,True,True,ACCEPTED
202425-0523,OK,True,True,True,ACCEPTED
202425-0525,OK,True,True,True,ACCEPTED
202425-0535,OK,True,True,True,ACCEPTED
202425-0932,OK,True,True,True,ACCEPTED
202425-0934,OK,True,True,True,ACCEPTED
202425-0938,OK,True,True,True,ACCEPTED
202425-0940,OK,True,True,True,ACCEPTED
202425-0527,OK,True,True,True,ACCEPTED
202425-0529,OK,True,True,True,ACCEPTED
202425-0531,OK,True,True,True,ACCEPTED
202425-0533,OK,True,True,True,PENALTY_SCOPE_UNVERIFIED
202425-0930,OK,True,True,True,ACCEPTED
202425-0936,OK,True,True,True,ACCEPTED
202425-0942,OK,True,True,True,ACCEPTED
202425-0944,OK,True,True,True,ACCEPTED
202425-0269,OK,True,True,True,ACCEPTED
202425-0271,OK,True,True,True,ACCEPTED
202425-0267,OK,True,True,True,ACCEPTED
202425-0273,OK,True,True,True,ACCEPTED
202425-0536,OK,True,True,True,ACCEPTED
202425-0951,OK,True,True,True,ACCEPTED
202425-0538,OK,True,True,True,ACCEPTED
202425-0540,OK,True,True,True,ACCEPTED
202425-0542,OK,True,True,True,ACCEPTED
202425-0945,OK,True,True,True,ACCEPTED
202425-0947,OK,True,True,True,ACCEPTED
202425-0949,OK,True,True,True,ACCEPTED
202425-0268,OK,True,True,True,ACCEPTED
202425-0274,OK,True,True,True,ACCEPTED
202425-0270,OK,True,True,True,ACCEPTED
202425-0272,OK,True,True,True,ACCEPTED
202425-0946,OK,True,True,True,ACCEPTED
202425-0948,OK,True,True,True,ACCEPTED
202425-0537,OK,True,True,True,ACCEPTED
202425-0539,OK,True,True,True,ACCEPTED
202425-0541,OK,True,True,True,ACCEPTED
202425-0543,OK,True,True,True,ACCEPTED
202425-0950,OK,True,True,True,ACCEPTED
202425-0952,OK,True,True,True,ACCEPTED
202425-0275,OK,True,True,True,ACCEPTED
202425-0277,OK,True,True,True,ACCEPTED
202425-0544,OK,True,True,True,ACCEPTED
202425-0546,OK,True,True,True,ACCEPTED
202425-0953,OK,True,True,True,ACCEPTED
202425-0955,OK,True,True,True,ACCEPTED
202425-0278,OK,True,True,True,ACCEPTED
202425-0276,OK,True,True,True,ACCEPTED
202425-0545,OK,True,True,True,ACCEPTED
202425-0547,OK,True,True,True,ACCEPTED
202425-0954,OK,True,True,True,ACCEPTED
202425-0956,OK,True,True,True,ACCEPTED
202425-0548,OK,True,True,True,ACCEPTED
202425-0957,OK,True,True,True,ACCEPTED
202425-0279,OK,True,True,True,ACCEPTED
202526-0003,OK,True,True,True,NO_PUBLIC_XG
202526-0007,OK,True,True,True,NO_PUBLIC_XG
202526-0025,OK,True,True,True,NO_PUBLIC_XG
202526-0591,OK,True,True,True,NO_PUBLIC_XG
202526-0009,OK,True,True,True,NO_PUBLIC_XG
202526-0023,OK,True,True,True,NO_PUBLIC_XG
202526-0587,OK,True,True,True,NO_PUBLIC_XG
202526-0005,OK,True,True,True,NO_PUBLIC_XG
202526-0011,OK,True,True,True,NO_PUBLIC_XG
202526-0013,OK,True,True,True,NO_PUBLIC_XG
202526-0015,OK,True,True,True,NO_PUBLIC_XG
202526-0021,OK,True,True,True,NO_PUBLIC_XG
202526-0001,OK,True,True,True,NO_PUBLIC_XG
202526-0019,OK,True,True,True,NO_PUBLIC_XG
202526-0027,OK,True,True,True,NO_PUBLIC_XG
202526-0017,OK,True,True,True,NO_PUBLIC_XG
202526-0573,OK,True,True,True,NO_PUBLIC_XG
202526-0557,OK,True,True,True,NO_PUBLIC_XG
202526-0288,OK,True,True,True,NO_PUBLIC_XG
202526-0561,OK,True,True,True,NO_PUBLIC_XG
202526-0577,OK,True,True,True,NO_PUBLIC_XG
202526-0583,OK,True,True,True,NO_PUBLIC_XG
202526-0294,OK,True,True,True,NO_PUBLIC_XG
202526-0567,OK,True,True,True,NO_PUBLIC_XG
202526-0597,OK,True,True,True,NO_PUBLIC_XG
202526-0585,OK,True,True,True,NO_PUBLIC_XG
202526-0284,OK,True,True,True,NO_PUBLIC_XG
202526-0296,OK,True,True,True,ACCEPTED
202526-0292,OK,True,True,True,NO_PUBLIC_XG
202526-0282,OK,True,True,True,NO_PUBLIC_XG
202526-0559,OK,True,True,True,NO_PUBLIC_XG
202526-0563,OK,True,True,True,NO_PUBLIC_XG
202526-0565,OK,True,True,True,NO_PUBLIC_XG
202526-0595,OK,True,True,True,NO_PUBLIC_XG
202526-0286,OK,True,True,True,NO_PUBLIC_XG
202526-0589,OK,True,True,True,NO_PUBLIC_XG
202526-0569,OK,True,True,True,NO_PUBLIC_XG
202526-0571,OK,True,True,True,NO_PUBLIC_XG
202526-0575,OK,True,True,True,NO_PUBLIC_XG
202526-0553,OK,True,True,True,NO_PUBLIC_XG
202526-0555,OK,True,True,True,NO_PUBLIC_XG
202526-0290,OK,True,True,True,NO_PUBLIC_XG
202526-0579,OK,True,True,True,NO_PUBLIC_XG
202526-0593,OK,True,True,True,NO_PUBLIC_XG
202526-0599,OK,True,True,True,NO_PUBLIC_XG
202526-0581,OK,True,True,True,NO_PUBLIC_XG
202526-0024,OK,True,True,True,NO_PUBLIC_XG
202526-0014,OK,True,True,True,NO_PUBLIC_XG
202526-0002,OK,True,True,True,NO_PUBLIC_XG
202526-0004,OK,True,True,True,NO_PUBLIC_XG
202526-0008,OK,True,True,True,NO_PUBLIC_XG
202526-0010,OK,True,True,True,NO_PUBLIC_XG
202526-0006,OK,True,True,True,NO_PUBLIC_XG
202526-0012,OK,True,True,True,NO_PUBLIC_XG
202526-0020,OK,True,True,True,NO_PUBLIC_XG
202526-0016,OK,True,True,True,NO_PUBLIC_XG
202526-0022,OK,True,True,True,NO_PUBLIC_XG
202526-0026,OK,True,True,True,NO_PUBLIC_XG
202526-0580,OK,True,True,True,NO_PUBLIC_XG
202526-0018,OK,True,True,True,NO_PUBLIC_XG
202526-0028,OK,True,True,True,NO_PUBLIC_XG
202526-0560,OK,True,True,True,NO_PUBLIC_XG
202526-0283,OK,True,True,True,NO_PUBLIC_XG
202526-0291,OK,True,True,True,NO_PUBLIC_XG
202526-0554,OK,True,True,True,NO_PUBLIC_XG
202526-0556,OK,True,True,True,NO_PUBLIC_XG
202526-0562,OK,True,True,True,NO_PUBLIC_XG
202526-0582,OK,True,True,True,NO_PUBLIC_XG
202526-0594,OK,True,True,True,NO_PUBLIC_XG
202526-0596,OK,True,True,True,NO_PUBLIC_XG
202526-0598,OK,True,True,True,NO_PUBLIC_XG
202526-0600,OK,True,True,True,NO_PUBLIC_XG
202526-0558,OK,True,True,True,NO_PUBLIC_XG
202526-0287,OK,True,True,True,NO_PUBLIC_XG
202526-0564,OK,True,True,True,NO_PUBLIC_XG
202526-0566,OK,True,True,True,NO_PUBLIC_XG
202526-0574,OK,True,True,True,NO_PUBLIC_XG
202526-0584,OK,True,True,True,NO_PUBLIC_XG
202526-0588,OK,True,True,True,NO_PUBLIC_XG
202526-0297,OK,True,True,True,ACCEPTED
202526-0570,OK,True,True,True,NO_PUBLIC_XG
202526-0285,OK,True,True,True,NO_PUBLIC_XG
202526-0289,OK,True,True,True,NO_PUBLIC_XG
202526-0293,OK,True,True,True,NO_PUBLIC_XG
202526-0568,OK,True,True,True,NO_PUBLIC_XG
202526-0586,OK,True,True,True,NO_PUBLIC_XG
202526-0572,OK,True,True,True,NO_PUBLIC_XG
202526-0578,OK,True,True,True,NO_PUBLIC_XG
202526-0590,OK,True,True,True,NO_PUBLIC_XG
202526-0592,OK,True,True,True,NO_PUBLIC_XG
202526-0295,OK,True,True,True,NO_PUBLIC_XG
202526-0576,OK,True,True,True,NO_PUBLIC_XG
202526-0051,OK,True,True,True,NO_PUBLIC_XG
202526-0035,OK,True,True,True,NO_PUBLIC_XG
202526-0037,OK,True,True,True,ACCEPTED
202526-0029,OK,True,True,True,NO_PUBLIC_XG
202526-0031,OK,True,True,True,NO_PUBLIC_XG
202526-0033,OK,True,True,True,NO_PUBLIC_XG
202526-0041,OK,True,True,True,ACCEPTED
202526-0055,OK,True,True,True,ACCEPTED
202526-0045,OK,True,True,True,NO_PUBLIC_XG
202526-0047,OK,True,True,True,NO_PUBLIC_XG
202526-0039,OK,True,True,True,NO_PUBLIC_XG
202526-0603,OK,True,True,True,NO_PUBLIC_XG
202526-0043,OK,True,True,True,NO_PUBLIC_XG
202526-0057,OK,True,True,True,ACCEPTED
202526-0629,OK,True,True,True,NO_PUBLIC_XG
202526-0689,OK,True,True,True,NO_PUBLIC_XG
202526-0053,OK,True,True,True,ACCEPTED
202526-0641,OK,True,True,True,NO_PUBLIC_XG
202526-0693,OK,True,True,True,NO_PUBLIC_XG
202526-0695,OK,True,True,True,NO_PUBLIC_XG
202526-0049,OK,True,True,True,NO_PUBLIC_XG
202526-0697,OK,True,True,True,NO_PUBLIC_XG
202526-0659,OK,True,True,True,NO_PUBLIC_XG
202526-0661,OK,True,True,True,NO_PUBLIC_XG
202526-0657,OK,True,True,True,NO_PUBLIC_XG
202526-0609,OK,True,True,True,NO_PUBLIC_XG
202526-0615,OK,True,True,True,NO_PUBLIC_XG
202526-0619,OK,True,True,True,NO_PUBLIC_XG
202526-0633,OK,True,True,True,NO_PUBLIC_XG
202526-0637,OK,True,True,True,NO_PUBLIC_XG
202526-0639,OK,True,True,True,NO_PUBLIC_XG
202526-0649,OK,True,True,True,NO_PUBLIC_XG
202526-0651,OK,True,True,True,NO_PUBLIC_XG
202526-0673,OK,True,True,True,NO_PUBLIC_XG
202526-0677,OK,True,True,True,NO_PUBLIC_XG
202526-0681,OK,True,True,True,NO_PUBLIC_XG
202526-0691,OK,True,True,True,NO_PUBLIC_XG
202526-0304,OK,True,True,True,NO_PUBLIC_XG
202526-0308,OK,True,True,True,ACCEPTED
202526-0613,OK,True,True,True,NO_PUBLIC_XG
202526-0627,OK,True,True,True,NO_PUBLIC_XG
202526-0643,OK,True,True,True,NO_PUBLIC_XG
202526-0645,OK,True,True,True,NO_PUBLIC_XG
202526-0663,OK,True,True,True,NO_PUBLIC_XG
202526-0665,OK,True,True,True,NO_PUBLIC_XG
202526-0675,OK,True,True,True,NO_PUBLIC_XG
202526-0683,OK,True,True,True,NO_PUBLIC_XG
202526-0685,OK,True,True,True,NO_PUBLIC_XG
202526-0302,OK,True,True,True,NO_PUBLIC_XG
202526-0310,OK,True,True,True,ACCEPTED
202526-0631,OK,True,True,True,NO_PUBLIC_XG
202526-0300,OK,True,True,True,NO_PUBLIC_XG
202526-0306,OK,True,True,True,NO_PUBLIC_XG
202526-0312,OK,True,True,True,ACCEPTED
202526-0605,OK,True,True,True,NO_PUBLIC_XG
202526-0621,OK,True,True,True,NO_PUBLIC_XG
202526-0623,OK,True,True,True,NO_PUBLIC_XG
202526-0625,OK,True,True,True,NO_PUBLIC_XG
202526-0655,OK,True,True,True,NO_PUBLIC_XG
202526-0679,OK,True,True,True,NO_PUBLIC_XG
202526-0298,OK,True,True,True,ACCEPTED
202526-0607,OK,True,True,True,NO_PUBLIC_XG
202526-0635,OK,True,True,True,NO_PUBLIC_XG
202526-0671,OK,True,True,True,NO_PUBLIC_XG
202526-0687,OK,True,True,True,NO_PUBLIC_XG
202526-0601,OK,True,True,True,NO_PUBLIC_XG
202526-0617,OK,True,True,True,NO_PUBLIC_XG
202526-0647,OK,True,True,True,NO_PUBLIC_XG
202526-0699,OK,True,True,True,NO_PUBLIC_XG
202526-0611,OK,True,True,True,NO_PUBLIC_XG
202526-0653,OK,True,True,True,NO_PUBLIC_XG
202526-0667,OK,True,True,True,NO_PUBLIC_XG
202526-0669,OK,True,True,True,NO_PUBLIC_XG
202526-0052,OK,True,True,True,NO_PUBLIC_XG
202526-0690,OK,True,True,True,NO_PUBLIC_XG
202526-0032,OK,True,True,True,NO_PUBLIC_XG
202526-0042,OK,True,True,True,ACCEPTED
202526-0694,OK,True,True,True,NO_PUBLIC_XG
202526-0696,OK,True,True,True,NO_PUBLIC_XG
202526-0036,OK,True,True,True,NO_PUBLIC_XG
202526-0048,OK,True,True,True,NO_PUBLIC_XG
202526-0050,OK,True,True,True,NO_PUBLIC_XG
202526-0030,OK,True,True,True,NO_PUBLIC_XG
202526-0044,OK,True,True,True,NO_PUBLIC_XG
202526-0046,OK,True,True,True,NO_PUBLIC_XG
202526-0034,OK,True,True,True,NO_PUBLIC_XG
202526-0038,OK,True,True,True,ACCEPTED
202526-0058,OK,True,True,True,ACCEPTED
202526-0040,OK,True,True,True,NO_PUBLIC_XG
202526-0054,OK,True,True,True,ACCEPTED
202526-0056,OK,True,True,True,ACCEPTED
202526-0638,OK,True,True,True,NO_PUBLIC_XG
202526-0634,OK,True,True,True,NO_PUBLIC_XG
202526-0640,OK,True,True,True,NO_PUBLIC_XG
202526-0644,OK,True,True,True,NO_PUBLIC_XG
202526-0652,OK,True,True,True,NO_PUBLIC_XG
202526-0664,OK,True,True,True,NO_PUBLIC_XG
202526-0672,OK,True,True,True,NO_PUBLIC_XG
202526-0676,OK,True,True,True,NO_PUBLIC_XG
202526-0301,OK,True,True,True,NO_PUBLIC_XG
202526-0620,OK,True,True,True,NO_PUBLIC_XG
202526-0648,OK,True,True,True,NO_PUBLIC_XG
202526-0307,OK,True,True,True,NO_PUBLIC_XG
202526-0602,OK,True,True,True,NO_PUBLIC_XG
202526-0658,OK,True,True,True,NO_PUBLIC_XG
202526-0660,OK,True,True,True,NO_PUBLIC_XG
202526-0674,OK,True,True,True,NO_PUBLIC_XG
202526-0684,OK,True,True,True,NO_PUBLIC_XG
202526-0698,OK,True,True,True,NO_PUBLIC_XG
202526-0299,OK,True,True,True,ACCEPTED
202526-0618,OK,True,True,True,NO_PUBLIC_XG
202526-0668,OK,True,True,True,NO_PUBLIC_XG
202526-0688,OK,True,True,True,NO_PUBLIC_XG
202526-0686,OK,True,True,True,NO_PUBLIC_XG
202526-0309,OK,True,True,True,ACCEPTED
202526-0313,OK,True,True,True,ACCEPTED
202526-0606,OK,True,True,True,NO_PUBLIC_XG
202526-0612,OK,True,True,True,NO_PUBLIC_XG
202526-0614,OK,True,True,True,NO_PUBLIC_XG
202526-0622,OK,True,True,True,NO_PUBLIC_XG
202526-0624,OK,True,True,True,NO_PUBLIC_XG
202526-0626,OK,True,True,True,NO_PUBLIC_XG
202526-0642,OK,True,True,True,NO_PUBLIC_XG
202526-0646,OK,True,True,True,NO_PUBLIC_XG
202526-0650,OK,True,True,True,NO_PUBLIC_XG
202526-0678,OK,True,True,True,NO_PUBLIC_XG
202526-0680,OK,True,True,True,NO_PUBLIC_XG
202526-0608,OK,True,True,True,NO_PUBLIC_XG
202526-0666,OK,True,True,True,NO_PUBLIC_XG
202526-0682,OK,True,True,True,NO_PUBLIC_XG
202526-0616,OK,True,True,True,NO_PUBLIC_XG
202526-0654,OK,True,True,True,NO_PUBLIC_XG
202526-0670,OK,True,True,True,NO_PUBLIC_XG
202526-0604,OK,True,True,True,NO_PUBLIC_XG
202526-0632,OK,True,True,True,NO_PUBLIC_XG
202526-0636,OK,True,True,True,NO_PUBLIC_XG
202526-0656,OK,True,True,True,NO_PUBLIC_XG
202526-0662,OK,True,True,True,NO_PUBLIC_XG
202526-0692,OK,True,True,True,NO_PUBLIC_XG
202526-0303,OK,True,True,True,NO_PUBLIC_XG
202526-0305,OK,True,True,True,NO_PUBLIC_XG
202526-0311,OK,True,True,True,ACCEPTED
202526-0610,OK,True,True,True,NO_PUBLIC_XG
202526-0628,OK,True,True,True,NO_PUBLIC_XG
202526-0630,OK,True,True,True,NO_PUBLIC_XG
202526-0700,OK,True,True,True,NO_PUBLIC_XG
202526-0059,OK,True,True,True,ACCEPTED
202526-0334,OK,True,True,True,NO_PUBLIC_XG
202526-0067,OK,True,True,True,NO_PUBLIC_XG
202526-0069,OK,True,True,True,NO_PUBLIC_XG
202526-0073,OK,True,True,True,NO_PUBLIC_XG
202526-0703,OK,True,True,True,NO_PUBLIC_XG
202526-0061,OK,True,True,True,NO_PUBLIC_XG
202526-0071,OK,True,True,True,ACCEPTED
202526-0332,OK,True,True,True,NO_PUBLIC_XG
202526-0065,OK,True,True,True,ACCEPTED
202526-0063,OK,True,True,True,ACCEPTED
202526-0330,OK,True,True,True,NO_PUBLIC_XG
202526-0075,OK,True,True,True,ACCEPTED
202526-0077,OK,True,True,True,ACCEPTED
202526-0316,OK,True,True,True,ACCEPTED
202526-0328,OK,True,True,True,NO_PUBLIC_XG
202526-0717,OK,True,True,True,NO_PUBLIC_XG
202526-0735,OK,True,True,True,NO_PUBLIC_XG
202526-0747,OK,True,True,True,NO_PUBLIC_XG
202526-0751,OK,True,True,True,NO_PUBLIC_XG
202526-0755,OK,True,True,True,NO_PUBLIC_XG
202526-0314,OK,True,True,True,ACCEPTED
202526-0318,OK,True,True,True,NO_PUBLIC_XG
202526-0745,OK,True,True,True,NO_PUBLIC_XG
202526-0324,OK,True,True,True,NO_PUBLIC_XG
202526-0707,OK,True,True,True,NO_PUBLIC_XG
202526-0709,OK,True,True,True,NO_PUBLIC_XG
202526-0713,OK,True,True,True,NO_PUBLIC_XG
202526-0741,OK,True,True,True,NO_PUBLIC_XG
202526-0320,OK,True,True,True,ACCEPTED
202526-0326,OK,True,True,True,NO_PUBLIC_XG
202526-0336,OK,True,True,True,NO_PUBLIC_XG
202526-0705,OK,True,True,True,NO_PUBLIC_XG
202526-0711,OK,True,True,True,NO_PUBLIC_XG
202526-0721,OK,True,True,True,NO_PUBLIC_XG
202526-0729,OK,True,True,True,NO_PUBLIC_XG
202526-0739,OK,True,True,True,NO_PUBLIC_XG
202526-0753,OK,True,True,True,NO_PUBLIC_XG
202526-0757,OK,True,True,True,NO_PUBLIC_XG
202526-0759,OK,True,True,True,NO_PUBLIC_XG
202526-0715,OK,True,True,True,NO_PUBLIC_XG
202526-0322,OK,True,True,True,ACCEPTED
202526-0338,OK,True,True,True,NO_PUBLIC_XG
202526-0719,OK,True,True,True,NO_PUBLIC_XG
202526-0727,OK,True,True,True,NO_PUBLIC_XG
202526-0731,OK,True,True,True,NO_PUBLIC_XG
202526-0723,OK,True,True,True,NO_PUBLIC_XG
202526-0749,OK,True,True,True,NO_PUBLIC_XG
202526-0701,OK,True,True,True,NO_PUBLIC_XG
202526-0725,OK,True,True,True,NO_PUBLIC_XG
202526-0733,OK,True,True,True,NO_PUBLIC_XG
202526-0737,OK,True,True,True,NO_PUBLIC_XG
202526-0743,OK,True,True,True,NO_PUBLIC_XG
202526-0070,OK,True,True,True,NO_PUBLIC_XG
202526-0060,OK,True,True,True,ACCEPTED
202526-0068,OK,True,True,True,NO_PUBLIC_XG
202526-0074,OK,True,True,True,ACCEPTED
202526-0078,OK,True,True,True,ACCEPTED
202526-0072,OK,True,True,True,ACCEPTED
202526-0062,OK,True,True,True,ACCEPTED
202526-0066,OK,True,True,True,ACCEPTED
202526-0331,OK,True,True,True,NO_PUBLIC_XG
202526-0064,OK,True,True,True,NO_PUBLIC_XG
202526-0076,OK,True,True,True,ACCEPTED
202526-0708,OK,True,True,True,NO_PUBLIC_XG
202526-0716,OK,True,True,True,NO_PUBLIC_XG
202526-0333,OK,True,True,True,NO_PUBLIC_XG
202526-0317,OK,True,True,True,ACCEPTED
202526-0712,OK,True,True,True,NO_PUBLIC_XG
202526-0740,OK,True,True,True,NO_PUBLIC_XG
202526-0758,OK,True,True,True,NO_PUBLIC_XG
202526-0321,OK,True,True,True,ACCEPTED
202526-0325,OK,True,True,True,NO_PUBLIC_XG
202526-0329,OK,True,True,True,NO_PUBLIC_XG
202526-0706,OK,True,True,True,NO_PUBLIC_XG
202526-0710,OK,True,True,True,NO_PUBLIC_XG
