fold,test_season,candidate_key,profile,ucl_multiplier,uel_multiplier,uecl_multiplier,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
1,2020/21,k_hierarchy_ucl0.75_uel0.6_uecl0.3375,HIERARCHY,0.75,0.6000000000000001,0.3375,1456,0.5803253632083816,0.9758944724228222,64.7999452423906,9.094947017729282e-13,316.6637464705384,0.9728995653185112,0.0,0.0,0.0,0.360017931253675,0.6283032096600618
1,2020/21,k_hierarchy_ucl0.75_uel0.6_uecl0.45,HIERARCHY,0.75,0.6000000000000001,0.44999999999999996,1456,0.5803253632083816,0.9758944724228222,64.7999452423906,9.094947017729282e-13,316.6637464705384,0.9728995653185112,0.0,0.0,0.0,0.360017931253675,0.6283032096600618
1,2020/21,k_hierarchy_ucl0.75_uel0.6_uecl0.5625,HIERARCHY,0.75,0.6000000000000001,0.5625,1456,0.5803253632083816,0.9758944724228222,64.7999452423906,9.094947017729282e-13,316.6637464705384,0.9728995653185112,0.0,0.0,0.0,0.360017931253675,0.6283032096600618
1,2020/21,k_hierarchy_ucl0.75_uel0.675_uecl0.1875,HIERARCHY,0.75,0.675,0.1875,1456,0.5800197214286413,0.9754533167979486,64.7999452423906,9.094947017729282e-13,348.4575127609228,0.9685725824335312,0.0,0.0,0.0,0.3612874668678462,0.6289718706096437
1,2020/21,k_hierarchy_ucl0.75_uel0.675_uecl0.3375,HIERARCHY,0.75,0.675,0.3375,1456,0.5800197214286413,0.9754533167979486,64.7999452423906,9.094947017729282e-13,348.4575127609228,0.9685725824335312,0.0,0.0,0.0,0.3612874668678462,0.6289718706096437
1,2020/21,k_hierarchy_ucl0.75_uel0.675_uecl0.45,HIERARCHY,0.75,0.675,0.44999999999999996,1456,0.5800197214286413,0.9754533167979486,64.7999452423906,9.094947017729282e-13,348.4575127609228,0.9685725824335312,0.0,0.0,0.0,0.3612874668678462,0.6289718706096437
1,2020/21,k_hierarchy_ucl0.75_uel0.675_uecl0.5625,HIERARCHY,0.75,0.675,0.5625,1456,0.5800197214286413,0.9754533167979486,64.7999452423906,9.094947017729282e-13,348.4575127609228,0.9685725824335312,0.0,0.0,0.0,0.3612874668678462,0.6289718706096437
1,2020/21,k_hierarchy_ucl1_uel0.5_uecl0.25,HIERARCHY,1.0,0.5,0.25,1456,0.5808011539321377,0.9765795173341982,86.32674569959957,9.094947017729282e-13,380.73367552673426,0.9763350094382314,0.0,0.0,0.0,0.3619449015208221,0.6283417823764074
1,2020/21,k_hierarchy_ucl1_uel0.5_uecl0.45,HIERARCHY,1.0,0.5,0.45,1456,0.5808011539321377,0.9765795173341982,86.32674569959957,9.094947017729282e-13,380.73367552673426,0.9763350094382314,0.0,0.0,0.0,0.3619449015208221,0.6283417823764074
1,2020/21,k_hierarchy_ucl1_uel0.65_uecl0.25,HIERARCHY,1.0,0.65,0.25,1456,0.5800956164455755,0.975563851776502,86.32674569959957,9.094947017729282e-13,380.73367552673426,0.9680244979347671,0.0,0.0,0.0,0.3621153708790232,0.6286958073600565
1,2020/21,k_hierarchy_ucl1_uel0.65_uecl0.45,HIERARCHY,1.0,0.65,0.45,1456,0.5800956164455755,0.975563851776502,86.32674569959957,9.094947017729282e-13,380.73367552673426,0.9680244979347671,0.0,0.0,0.0,0.3621153708790232,0.6286958073600565
1,2020/21,k_hierarchy_ucl1_uel0.65_uecl0.6,HIERARCHY,1.0,0.65,0.6,1456,0.5800956164455755,0.975563851776502,86.32674569959957,9.094947017729282e-13,380.73367552673426,0.9680244979347671,0.0,0.0,0.0,0.3621153708790232,0.6286958073600565
1,2020/21,k_hierarchy_ucl1_uel0.8_uecl0.25,HIERARCHY,1.0,0.8,0.25,1456,0.5796297429867795,0.9748915451346933,86.32674569959957,9.094947017729282e-13,398.8317525422908,0.9589180018714201,0.0,0.0,0.0,0.3601312847461066,0.6283036178107474
1,2020/21,k_hierarchy_ucl1_uel0.8_uecl0.45,HIERARCHY,1.0,0.8,0.45,1456,0.5796297429867795,0.9748915451346933,86.32674569959957,9.094947017729282e-13,398.8317525422908,0.9589180018714201,0.0,0.0,0.0,0.3601312847461066,0.6283036178107474
1,2020/21,k_hierarchy_ucl1_uel0.8_uecl0.6,HIERARCHY,1.0,0.8,0.6,1456,0.5796297429867795,0.9748915451346933,86.32674569959957,9.094947017729282e-13,398.8317525422908,0.9589180018714201,0.0,0.0,0.0,0.3601312847461066,0.6283036178107474
1,2020/21,k_hierarchy_ucl1_uel0.8_uecl0.75,HIERARCHY,1.0,0.8,0.75,1456,0.5796297429867795,0.9748915451346933,86.32674569959957,9.094947017729282e-13,398.8317525422908,0.9589180018714201,0.0,0.0,0.0,0.3601312847461066,0.6283036178107474
