fold,test_season,power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
1,2020/21,0.5,ALL,0.28,1.5,1456,0.5791653685164296,0.9747483955383884,0.01
1,2020/21,0.5,ALL,0.3,1.5,1456,0.57932290652974,0.9748963160470744,0.029999999999999964
1,2020/21,0.5,ALL,0.3,1.0,1456,0.5796574542323267,0.9751243118358823,0.019999999999999962
1,2020/21,0.5,ALL,0.24,1.0,1456,0.5800112533650115,0.9755802612698238,0.040000000000000036
1,2020/21,0.5,ALL,0.26,1.5,1456,0.5798286906332177,0.9762231657740907,0.03000000000000002
1,2020/21,0.5,ALL,0.32,1.5,1456,0.5803013046731488,0.9765411606540564,0.04999999999999998
1,2020/21,0.5,ALL,0.32,1.25,1456,0.5806143920514198,0.9769247651499533,0.04499999999999998
1,2020/21,0.5,ALL,0.24,1.25,1456,0.5805753722359009,0.9772293602581406,0.04500000000000003
1,2020/21,0.5,ALL,0.3,2.0,1456,0.5800369895170057,0.977634319228009,0.039999999999999966
1,2020/21,0.5,ALL,0.32,2.0,1456,0.5805263736726751,0.9780937975347106,0.059999999999999984
1,2020/21,0.5,ALL,0.32,1.0,1456,0.5813556034124246,0.9783272912703839,0.03999999999999998
1,2020/21,0.5,ALL,0.28,2.0,1456,0.5803013880514067,0.9786131199852098,0.02
1,2020/21,0.5,ALL,0.24,1.5,1456,0.5813128728801044,0.9794860596494847,0.05000000000000004
1,2020/21,0.5,ALL,0.34,1.5,1456,0.582100562946656,0.9795882554454435,0.06999999999999999
1,2020/21,0.5,ALL,0.22,1.0,1456,0.5819452686335658,0.9796188761885911,0.060000000000000026
1,2020/21,0.5,ALL,0.34,2.0,1456,0.5817695405184149,0.9798906472540173,0.08
1,2020/21,0.5,ALL,0.34,1.25,1456,0.5827775802657443,0.9807361874543461,0.065
1,2020/21,0.5,ALL,0.26,2.0,1456,0.5813195692758784,0.9811613636869839,0.04000000000000002
1,2020/21,0.5,ALL,0.22,1.25,1456,0.582719050542466,0.9819214626750999,0.06500000000000003
1,2020/21,0.5,ALL,0.36,2.0,1456,0.5837664900542253,0.9829481246713847,0.09999999999999996
1,2020/21,0.5,ALL,0.34,1.0,1456,0.5839617937046856,0.9830438506030126,0.06
1,2020/21,0.5,ALL,0.36,1.5,1456,0.5847206813502618,0.9839681024541924,0.08999999999999996
1,2020/21,0.5,ALL,0.22,1.5,1456,0.5836179152570896,0.9847547359192802,0.07000000000000002
1,2020/21,0.5,ALL,0.24,2.0,1456,0.5830915331904206,0.9854491837181286,0.06000000000000004
1,2020/21,0.5,ALL,0.36,1.25,1456,0.5858021417842468,0.9859331702584122,0.08499999999999996
1,2020/21,0.5,ALL,0.2,1.0,1456,0.5847873250142832,0.9860133684463874,0.08000000000000002
1,2020/21,0.5,ALL,0.38,2.0,1456,0.5865172222801063,0.9872093542670045,0.11999999999999998
1,2020/21,0.5,ALL,0.2,1.25,1456,0.585724102153209,0.9889351211204692,0.08500000000000002
1,2020/21,0.5,ALL,0.36,1.0,1456,0.5874760251091096,0.98922151158054,0.07999999999999996
1,2020/21,0.5,ALL,0.38,1.5,1456,0.588161659883966,0.9896323064526769,0.10999999999999997
1,2020/21,0.5,ALL,0.22,2.0,1456,0.5856172797950332,0.9916983548612275,0.08000000000000003
1,2020/21,0.5,ALL,0.2,1.5,1456,0.5867438177641732,0.9923178601515973,0.09000000000000001
1,2020/21,0.5,ALL,0.38,1.25,1456,0.5896880766069272,0.9924748695355222,0.10499999999999998
1,2020/21,0.5,ALL,0.18,1.0,1456,0.5885374225071636,0.9951464307537929,0.10000000000000003
1,2020/21,0.5,ALL,0.38,1.0,1456,0.5918982976256966,0.9968330189655289,0.09999999999999998
1,2020/21,0.5,ALL,0.18,1.25,1456,0.58959052706813,0.998656496472399,0.10500000000000004
1,2020/21,0.5,ALL,0.2,2.0,1456,0.5888968090897163,1.0002011652059581,0.10000000000000002
1,2020/21,0.5,ALL,0.18,1.5,1456,0.590690580401355,1.0025640112522272,0.11000000000000003
1,2020/21,0.5,ALL,0.18,2.0,1456,0.5929301210744699,1.011349396916655,0.12000000000000004
1,2020/21,0.5,UCL,0.3,1.25,426,0.5752483659861738,0.9694909010352321,0.024999999999999963
1,2020/21,0.5,UCL,0.3,1.5,426,0.5751753442904071,0.9696573649730879,0.029999999999999964
1,2020/21,0.5,UCL,0.32,1.5,426,0.5749063700867366,0.9697609297327814,0.04999999999999998
1,2020/21,0.5,UCL,0.28,1.0,426,0.5760904985517441,0.97010838692086,0.0
1,2020/21,0.5,UCL,0.28,1.25,426,0.5759739548059223,0.9701467210332079,0.005
1,2020/21,0.5,UCL,0.3,1.0,426,0.5757602947038574,0.9703455790147921,0.019999999999999962
1,2020/21,0.5,UCL,0.32,1.25,426,0.5753379810832455,0.9704153483338475,0.04499999999999998
1,2020/21,0.5,UCL,0.28,1.5,426,0.5762153072624365,0.9710860803481216,0.01
1,2020/21,0.5,UCL,0.32,2.0,426,0.5750881264910476,0.9711699696999339,0.059999999999999984
1,2020/21,0.5,UCL,0.34,2.0,426,0.5749908465616295,0.9712805744116315,0.08
1,2020/21,0.5,UCL,0.34,1.5,426,0.575408384651425,0.9712960412989783,0.06999999999999999
1,2020/21,0.5,UCL,0.26,1.0,426,0.5772875143722629,0.9716353332794422,0.020000000000000018
1,2020/21,0.5,UCL,0.32,1.0,426,0.5762969028286029,0.9722268777597212,0.03999999999999998
1,2020/21,0.5,UCL,0.3,2.0,426,0.5758845535100745,0.9724156724981267,0.039999999999999966
1,2020/21,0.5,UCL,0.26,1.25,426,0.5775147475424912,0.9725108474899061,0.02500000000000002
1,2020/21,0.5,UCL,0.36,2.0,426,0.5755927137218202,0.972664496284439,0.09999999999999996
1,2020/21,0.5,UCL,0.34,1.25,426,0.5762428000971376,0.9728255636528033,0.065
1,2020/21,0.5,UCL,0.26,1.5,426,0.578026259002825,0.974180363865727,0.03000000000000002
1,2020/21,0.5,UCL,0.36,1.5,426,0.5766813879844721,0.9741883257036571,0.08999999999999996
1,2020/21,0.5,UCL,0.24,1.0,426,0.5793513421654138,0.9750901702163133,0.040000000000000036
1,2020/21,0.5,UCL,0.28,2.0,426,0.5773801276187102,0.9751258109835484,0.02
1,2020/21,0.5,UCL,0.38,2.0,426,0.5768937279716198,0.9752593539461993,0.11999999999999998
1,2020/21,0.5,UCL,0.34,1.0,426,0.5777003229259805,0.975667577750908,0.06
1,2020/21,0.5,UCL,0.36,1.25,426,0.5779628230278498,0.9766546424041982,0.08499999999999996
1,2020/21,0.5,UCL,0.24,1.25,426,0.5798707441958804,0.9767536527732538,0.04500000000000003
1,2020/21,0.5,UCL,0.38,1.5,426,0.5787253800858784,0.9783855111713683,0.10999999999999997
1,2020/21,0.5,UCL,0.24,1.5,426,0.5806081995115722,0.9791150427676539,0.05000000000000004
1,2020/21,0.5,UCL,0.26,2.0,426,0.5795748488169546,0.9794400603764154,0.04000000000000002
1,2020/21,0.5,UCL,0.36,1.0,426,0.5799705549959904,0.9806129041109057,0.07999999999999996
1,2020/21,0.5,UCL,0.22,1.0,426,0.582281981931197,0.9806930932730944,0.060000000000000026
1,2020/21,0.5,UCL,0.38,1.25,426,0.5804980498753826,0.9818593490274572,0.10499999999999998
1,2020/21,0.5,UCL,0.22,1.25,426,0.5830419447660898,0.9831008610784698,0.06500000000000003
1,2020/21,0.5,UCL,0.24,2.0,426,0.582468717104808,0.9855387975271322,0.06000000000000004
1,2020/21,0.5,UCL,0.22,1.5,426,0.5839611287886785,0.9861196501346735,0.07000000000000002
1,2020/21,0.5,UCL,0.38,1.0,426,0.5831075990386322,0.9870348575506998,0.09999999999999998
1,2020/21,0.5,UCL,0.2,1.0,426,0.5860794336696123,0.9887400951478812,0.08000000000000002
1,2020/21,0.5,UCL,0.2,1.25,426,0.5870283492531196,0.991853124299079,0.08500000000000002
1,2020/21,0.5,UCL,0.22,2.0,426,0.5860617324822699,0.9936564038971353,0.08000000000000003
1,2020/21,0.5,UCL,0.2,1.5,426,0.5880850468341434,0.9954981165402171,0.09000000000000001
1,2020/21,0.5,UCL,0.18,1.0,426,0.5907436973806598,0.9996330147709538,0.10000000000000003
1,2020/21,0.5,UCL,0.18,1.25,426,0.5918299576569697,1.0034162404289875,0.10500000000000004
1,2020/21,0.5,UCL,0.2,2.0,426,0.5903538949493409,1.004101067499262,0.10000000000000002
1,2020/21,0.5,UCL,0.18,1.5,426,0.5929799536479675,1.0076590799609761,0.11000000000000003
1,2020/21,0.5,UCL,0.18,2.0,426,0.5953452045060206,1.0172851826825988,0.12000000000000004
1,2020/21,0.5,UEL,0.26,1.0,1030,0.5796874615584146,0.9744348027390988,0.020000000000000018
1,2020/21,0.5,UEL,0.28,1.0,1030,0.5800158287692346,0.9749249296331145,0.0
1,2020/21,0.5,UEL,0.28,1.25,1030,0.5800708005748354,0.9752229709129506,0.005
1,2020/21,0.5,UEL,0.26,1.25,1030,0.5800285664455288,0.9754257956735403,0.02500000000000002
1,2020/21,0.5,UEL,0.24,1.0,1030,0.5802841875116411,0.9757829591230233,0.040000000000000036
1,2020/21,0.5,UEL,0.28,1.5,1030,0.5803854909379841,0.9762631006559161,0.01
1,2020/21,0.5,UEL,0.3,1.25,1030,0.5809935033083338,0.9766595665847527,0.024999999999999963
1,2020/21,0.5,UEL,0.3,1.5,1030,0.5810383060578523,0.977063105520393,0.029999999999999964
1,2020/21,0.5,UEL,0.26,1.5,1030,0.5805741623560794,0.9770680527769671,0.03000000000000002
1,2020/21,0.5,UEL,0.3,1.0,1030,0.5812692891441015,0.9771007586143137,0.019999999999999962
1,2020/21,0.5,UEL,0.24,1.25,1030,0.5808668009204143,0.9774261091790742,0.04500000000000003
1,2020/21,0.5,UEL,0.22,1.0,1030,0.5818060066289144,0.9791745883458741,0.060000000000000026
1,2020/21,0.5,UEL,0.32,1.5,1030,0.5825326077156844,0.9793454115011078,0.04999999999999998
1,2020/21,0.5,UEL,0.32,1.25,1030,0.5827966746460239,0.9796170093865175,0.04499999999999998
1,2020/21,0.5,UEL,0.24,1.5,1030,0.5816043203121382,0.9796395093501252,0.05000000000000004
1,2020/21,0.5,UEL,0.3,2.0,1030,0.5817544047975424,0.9797927109823098,0.039999999999999966
1,2020/21,0.5,UEL,0.28,2.0,1030,0.5815095986769686,0.9800554439024016,0.02
1,2020/21,0.5,UEL,0.32,1.0,1030,0.583447842683015,0.9808503749165414,0.03999999999999998
1,2020/21,0.5,UEL,0.32,2.0,1030,0.5827755904681831,0.9809574389498708,0.059999999999999984
1,2020/21,0.5,UEL,0.22,1.25,1030,0.5825855039994915,0.9814336726558421,0.06500000000000003
1,2020/21,0.5,UEL,0.26,2.0,1030,0.5820411721064623,0.9818732813668888,0.04000000000000002
1,2020/21,0.5,UEL,0.34,1.5,1030,0.5848683959114798,0.9830178508108746,0.06999999999999999
1,2020/21,0.5,UEL,0.34,2.0,1030,0.5845731556888913,0.9834517065072758,0.08
1,2020/21,0.5,UEL,0.34,1.25,1030,0.5854803145879061,0.984007960016926,0.065
1,2020/21,0.5,UEL,0.22,1.5,1030,0.5834759648061606,0.9841902180010691,0.07000000000000002
1,2020/21,0.5,UEL,0.2,1.0,1030,0.5842529189102343,0.9848856154611095,0.08000000000000002
1,2020/21,0.5,UEL,0.24,2.0,1030,0.5833491250860234,0.9854121201427544,0.06000000000000004
1,2020/21,0.5,UEL,0.34,1.0,1030,0.5865514893859753,0.9860946197632036,0.06
1,2020/21,0.5,UEL,0.36,2.0,1030,0.5871471004596667,0.9872013534993839,0.09999999999999996
1,2020/21,0.5,UEL,0.2,1.25,1030,0.5851846756827606,0.9877282576698986,0.08500000000000002
1,2020/21,0.5,UEL,0.36,1.5,1030,0.5880456706452389,0.9880129421587829,0.08999999999999996
1,2020/21,0.5,UEL,0.36,1.25,1030,0.58904442313398,0.9897706973126792,0.08499999999999996
1,2020/21,0.5,UEL,0.22,2.0,1030,0.5854334576156517,0.9908885209881237,0.08000000000000003
1,2020/21,0.5,UEL,0.2,1.5,1030,0.5861890958381466,0.9910025308102848,0.09000000000000001
1,2020/21,0.5,UEL,0.38,2.0,1030,0.5904974247805095,0.9921517815841531,0.11999999999999998
1,2020/21,0.5,UEL,0.36,1.0,1030,0.5905802292529821,0.99278196476701,0.07999999999999996
1,2020/21,0.5,UEL,0.18,1.0,1030,0.5876249243556011,0.9932908144515497,0.10000000000000003
1,2020/21,0.5,UEL,0.38,1.5,1030,0.5920644319169615,0.9942838936272764,0.10999999999999997
1,2020/21,0.5,UEL,0.18,1.25,1030,0.5886643159702215,0.996687903340839,0.10500000000000004
1,2020/21,0.5,UEL,0.38,1.25,1030,0.5934890002842457,0.9968653663670131,0.10499999999999998
1,2020/21,0.5,UEL,0.2,2.0,1030,0.5882941696953473,0.9985881959079509,0.10000000000000002
1,2020/21,0.5,UEL,0.18,1.5,1030,0.5897437134080962,1.0004567304076377,0.11000000000000003
1,2020/21,0.5,UEL,0.38,1.0,1030,0.5955340622840358,1.0008854624244778,0.09999999999999998
1,2020/21,0.5,UEL,0.18,2.0,1030,0.5919312613251101,1.0088944020270507,0.12000000000000004
1,2020/21,0.75,ALL,0.28,1.0,1456,0.5787028077770129,0.9731946964997609,0.0
1,2020/21,0.75,ALL,0.26,1.0,1456,0.5788365689056384,0.9733135827281131,0.020000000000000018
1,2020/21,0.75,ALL,0.28,1.25,1456,0.5787307970712409,0.9734490304372333,0.005
1,2020/21,0.75,ALL,0.3,1.25,1456,0.5791532596797554,0.9742491945815251,0.024999999999999963
1,2020/21,0.75,ALL,0.26,1.25,1456,0.5791671657669153,0.9743081163915832,0.02500000000000002
1,2020/21,0.75,ALL,0.28,1.5,1456,0.579049394174636,0.974505444043579,0.01
1,2020/21,0.75,ALL,0.3,1.5,1456,0.5791897781356438,0.9746256128622175,0.029999999999999964
1,2020/21,0.75,ALL,0.3,1.0,1456,0.5794747405375533,0.974784573944091,0.019999999999999962
1,2020/21,0.75,ALL,0.24,1.0,1456,0.57987602392343,0.9752970038531008,0.040000000000000036
1,2020/21,0.75,ALL,0.26,1.5,1456,0.5797271967733553,0.9760074517542454,0.03000000000000002
1,2020/21,0.75,ALL,0.32,1.5,1456,0.5801483486563789,0.9762421822191277,0.04999999999999998
1,2020/21,0.75,ALL,0.32,1.25,1456,0.5804345535924589,0.9765872819184421,0.04499999999999998
1,2020/21,0.75,ALL,0.24,1.25,1456,0.5804623657667788,0.9769881095497456,0.04500000000000003
1,2020/21,0.75,ALL,0.3,2.0,1456,0.5799592585477872,0.977475715682793,0.039999999999999966
1,2020/21,0.75,ALL,0.32,2.0,1456,0.5804314029254365,0.9779025134382995,0.059999999999999984
1,2020/21,0.75,ALL,0.32,1.0,1456,0.5811523671872598,0.9779690266208101,0.03999999999999998
1,2020/21,0.75,ALL,0.28,2.0,1456,0.5802380851252114,0.9784864931817764,0.02
1,2020/21,0.75,ALL,0.34,1.5,1456,0.581925105736841,0.9792604701555819,0.06999999999999999
1,2020/21,0.75,ALL,0.24,1.5,1456,0.5812231859318019,0.9792970791299372,0.05000000000000004
1,2020/21,0.75,ALL,0.22,1.0,1456,0.5818211728303877,0.9793544787790552,0.060000000000000026
1,2020/21,0.75,ALL,0.34,2.0,1456,0.5816545182581595,0.9796659476538113,0.08
1,2020/21,0.75,ALL,0.34,1.25,1456,0.5825746788093512,0.980373880292971,0.065
1,2020/21,0.75,ALL,0.26,2.0,1456,0.5812678826577092,0.981066038669039,0.04000000000000002
1,2020/21,0.75,ALL,0.22,1.25,1456,0.5826163970708311,0.9817034342368667,0.06500000000000003
1,2020/21,0.75,ALL,0.34,1.0,1456,0.5837356877261324,0.9826674049358654,0.06
1,2020/21,0.75,ALL,0.36,2.0,1456,0.5836286045459561,0.9826892408674283,0.09999999999999996
1,2020/21,0.75,ALL,0.36,1.5,1456,0.5845200493770304,0.9836109725036853,0.08999999999999996
1,2020/21,0.75,ALL,0.22,1.5,1456,0.5835373616499754,0.9845919957585102,0.07000000000000002
1,2020/21,0.75,ALL,0.24,2.0,1456,0.5830486511452807,0.9853845123557455,0.06000000000000004
1,2020/21,0.75,ALL,0.36,1.25,1456,0.5855736353304327,0.9855457817821909,0.08499999999999996
1,2020/21,0.75,ALL,0.2,1.0,1456,0.5846720156265113,0.9857677560700009,0.08000000000000002
1,2020/21,0.75,ALL,0.38,2.0,1456,0.5863536617888265,0.9869154808302548,0.11999999999999998
1,2020/21,0.75,ALL,0.2,1.25,1456,0.5856292596790725,0.9887399668349517,0.08500000000000002
1,2020/21,0.75,ALL,0.36,1.0,1456,0.587224702154171,0.9888274050915954,0.07999999999999996
1,2020/21,0.75,ALL,0.38,1.5,1456,0.5879331795769469,0.9892452904152967,0.10999999999999997
1,2020/21,0.75,ALL,0.22,2.0,1456,0.5855803905879259,0.9916637140464647,0.08000000000000003
1,2020/21,0.75,ALL,0.38,1.25,1456,0.5894314231557031,0.9920621822074343,0.10499999999999998
1,2020/21,0.75,ALL,0.2,1.5,1456,0.5866697239278764,0.9921808784064853,0.09000000000000001
1,2020/21,0.75,ALL,0.18,1.0,1456,0.588428552311801,0.9949194907617799,0.10000000000000003
1,2020/21,0.75,ALL,0.38,1.0,1456,0.5916194104713757,0.9964220062752435,0.09999999999999998
1,2020/21,0.75,ALL,0.18,1.25,1456,0.589500953591503,0.998483866186932,0.10500000000000004
1,2020/21,0.75,ALL,0.2,2.0,1456,0.5888631009856444,1.0001959552375863,0.10000000000000002
1,2020/21,0.75,ALL,0.18,1.5,1456,0.5906202727655044,1.0024523173719564,0.11000000000000003
1,2020/21,0.75,ALL,0.18,2.0,1456,0.5928967823384368,1.0113730400467857,0.12000000000000004
1,2020/21,0.75,UCL,0.3,1.25,426,0.5757600330889702,0.9700822404258309,0.024999999999999963
1,2020/21,0.75,UCL,0.3,1.5,426,0.5757301305125292,0.9704323183277567,0.029999999999999964
1,2020/21,0.75,UCL,0.28,1.0,426,0.5765638822436945,0.9705164460687512,0.0
1,2020/21,0.75,UCL,0.32,1.5,426,0.5754519133829606,0.9705301776132367,0.04999999999999998
1,2020/21,0.75,UCL,0.28,1.25,426,0.5764931086822985,0.9707445436557235,0.005
1,2020/21,0.75,UCL,0.3,1.0,426,0.5762248853516202,0.9707456330656425,0.019999999999999962
1,2020/21,0.75,UCL,0.32,1.25,426,0.5758390432745929,0.9710011028627937,0.04499999999999998
1,2020/21,0.75,UCL,0.28,1.5,426,0.5767760291947872,0.9718677377216594,0.01
1,2020/21,0.75,UCL,0.26,1.0,426,0.5777668347076359,0.9720517408195163,0.020000000000000018
1,2020/21,0.75,UCL,0.34,1.5,426,0.5759413778060812,0.9720607408790681,0.06999999999999999
1,2020/21,0.75,UCL,0.32,2.0,426,0.5757108105494918,0.9722927634236054,0.059999999999999984
1,2020/21,0.75,UCL,0.34,2.0,426,0.5756038193303481,0.972395677146179,0.08
1,2020/21,0.75,UCL,0.32,1.0,426,0.5767498440314129,0.9726192885702338,0.03999999999999998
1,2020/21,0.75,UCL,0.26,1.25,426,0.5780382700545781,0.9731159296029065,0.02500000000000002
1,2020/21,0.75,UCL,0.34,1.25,426,0.576730139239167,0.9734067734254974,0.065
1,2020/21,0.75,UCL,0.3,2.0,426,0.5765134084136576,0.9735470404039845,0.039999999999999966
1,2020/21,0.75,UCL,0.36,2.0,426,0.5761924347562262,0.9737729194770365,0.09999999999999996
1,2020/21,0.75,UCL,0.36,1.5,426,0.5771985237818912,0.9749498202753147,0.08999999999999996
1,2020/21,0.75,UCL,0.26,1.5,426,0.5785896094297345,0.974969587910589,0.03000000000000002
1,2020/21,0.75,UCL,0.24,1.0,426,0.5798337427434443,0.9755152437180822,0.040000000000000036
1,2020/21,0.75,UCL,0.34,1.0,426,0.5781387582830727,0.9760527125947499,0.06
1,2020/21,0.75,UCL,0.28,2.0,426,0.5780116129228452,0.9762665244144187,0.02
1,2020/21,0.75,UCL,0.38,2.0,426,0.5774766568271263,0.9763622566021787,0.11999999999999998
1,2020/21,0.75,UCL,0.36,1.25,426,0.5784333209826924,0.9772325126482744,0.08499999999999996
1,2020/21,0.75,UCL,0.24,1.25,426,0.580395517205809,0.977366665062988,0.04500000000000003
1,2020/21,0.75,UCL,0.38,1.5,426,0.5792233513103906,0.9791453636399711,0.10999999999999997
1,2020/21,0.75,UCL,0.24,1.5,426,0.5811708712173711,0.9799125791848189,0.05000000000000004
1,2020/21,0.75,UCL,0.26,2.0,426,0.5802054240770548,0.9805907928290686,0.04000000000000002
1,2020/21,0.75,UCL,0.36,1.0,426,0.5803916281065995,0.9809911128949893,0.07999999999999996
1,2020/21,0.75,UCL,0.22,1.0,426,0.5827646063511197,0.9811271211403745,0.060000000000000026
1,2020/21,0.75,UCL,0.38,1.25,426,0.580948588505169,0.9824352780888942,0.10499999999999998
1,2020/21,0.75,UCL,0.22,1.25,426,0.583564850135991,0.98372238266053,0.06500000000000003
1,2020/21,0.75,UCL,0.24,2.0,426,0.5830948418762864,0.9867001366595346,0.06000000000000004
1,2020/21,0.75,UCL,0.22,1.5,426,0.584519814557697,0.9869261435544514,0.07000000000000002
1,2020/21,0.75,UCL,0.38,1.0,426,0.5835084535019935,0.9874064343465463,0.09999999999999998
1,2020/21,0.75,UCL,0.2,1.0,426,0.5865594255306623,0.9891833354895777,0.08000000000000002
1,2020/21,0.75,UCL,0.2,1.25,426,0.5875462688451243,0.992483654622519,0.08500000000000002
1,2020/21,0.75,UCL,0.22,2.0,426,0.5866798663205397,0.994828861865051,0.08000000000000003
1,2020/21,0.75,UCL,0.2,1.5,426,0.588636439450712,0.9963141239165298,0.09000000000000001
1,2020/21,0.75,UCL,0.18,1.0,426,0.5912182002820718,1.00008569568734,0.10000000000000003
1,2020/21,0.75,UCL,0.18,1.25,426,0.592339773333209,1.0040562094387273,0.10500000000000004
1,2020/21,0.75,UCL,0.2,2.0,426,0.5909604974098153,1.0052850898881949,0.10000000000000002
1,2020/21,0.75,UCL,0.18,1.5,426,0.5935207458964166,1.0084850819299243,0.11000000000000003
1,2020/21,0.75,UCL,0.18,2.0,426,0.5959367351441125,1.0184811562531684,0.12000000000000004
1,2020/21,0.75,UEL,0.26,1.0,1030,0.5792790026613172,0.9738354707407948,0.020000000000000018
1,2020/21,0.75,UEL,0.28,1.0,1030,0.5795874507645795,0.9743024000760813,0.0
1,2020/21,0.75,UEL,0.28,1.25,1030,0.5796562876088034,0.9745675851643433,0.005
1,2020/21,0.75,UEL,0.26,1.25,1030,0.5796340682654159,0.9748011955876766,0.02500000000000002
1,2020/21,0.75,UEL,0.24,1.0,1030,0.5798935110910747,0.9752067415400112,0.040000000000000036
1,2020/21,0.75,UEL,0.28,1.5,1030,0.5799896402730976,0.9755963788912858,0.01
1,2020/21,0.75,UEL,0.3,1.25,1030,0.5805566718425462,0.9759726144556278,0.024999999999999963
1,2020/21,0.75,UEL,0.3,1.5,1030,0.5806206615215145,0.9763599269123925,0.029999999999999964
1,2020/21,0.75,UEL,0.26,1.5,1030,0.580197694063047,0.9764367041789032,0.03000000000000002
1,2020/21,0.75,UEL,0.3,1.0,1030,0.5808188554008618,0.9764550485210026,0.019999999999999962
1,2020/21,0.75,UEL,0.24,1.25,1030,0.5804900138123837,0.9768315419297054,0.04500000000000003
1,2020/21,0.75,UEL,0.32,1.5,1030,0.5820907578082974,0.97860462295904,0.04999999999999998
1,2020/21,0.75,UEL,0.22,1.0,1030,0.581430976053852,0.9786213276665096,0.060000000000000026
1,2020/21,0.75,UEL,0.32,1.25,1030,0.5823352209666441,0.9788976821880598,0.04499999999999998
1,2020/21,0.75,UEL,0.24,1.5,1030,0.5812448228913625,0.9790425130878209,0.05000000000000004
1,2020/21,0.75,UEL,0.3,2.0,1030,0.5813844353993786,0.9791005852641256,0.039999999999999966
1,2020/21,0.75,UEL,0.28,2.0,1030,0.581158936735122,0.9794046550214796,0.02
1,2020/21,0.75,UEL,0.32,1.0,1030,0.5829732165701635,0.9801816367271647,0.03999999999999998
1,2020/21,0.75,UEL,0.32,2.0,1030,0.5823838032673322,0.9802226624735031,0.059999999999999984
1,2020/21,0.75,UEL,0.22,1.25,1030,0.5822241242497068,0.9808684128499923,0.06500000000000003
1,2020/21,0.75,UEL,0.26,2.0,1030,0.5817073072745624,0.9812625966572208,0.04000000000000002
1,2020/21,0.75,UEL,0.34,1.5,1030,0.5843999291334466,0.9822382222641207,0.06999999999999999
1,2020/21,0.75,UEL,0.34,2.0,1030,0.5841570403389826,0.9826728750676474,0.08
1,2020/21,0.75,UEL,0.34,1.25,1030,0.5849919349810974,0.9832554215799065,0.065
1,2020/21,0.75,UEL,0.22,1.5,1030,0.583131026758044,0.9836266103594122,0.07000000000000002
1,2020/21,0.75,UEL,0.2,1.0,1030,0.583891397549649,0.9843550989508358,0.08000000000000002
1,2020/21,0.75,UEL,0.24,2.0,1030,0.5830295470176997,0.9848403803621395,0.06000000000000004
1,2020/21,0.75,UEL,0.34,1.0,1030,0.5860505342724852,0.9854031903118996,0.06
