season,local_team_id,team_name,country,country_code,club_id,uefa_team_id,uefa_team_name,resolution_method,similarity,runner_up_similarity,identity_status,event_identity_verified
2023/24,224,Fenerbahçe,Türkiye,TUR,AO-UEFA-52692,52692,Fenerbahçe,exact_name_country,1.0,,VERIFIED,True
2023/24,225,Galatasaray,Türkiye,TUR,AO-UEFA-50067,50067,Galatasaray,exact_name_country,1.0,,VERIFIED,True
2023/24,226,Dynamo Kyiv,Ukraine,UKR,AO-UEFA-52723,52723,Dynamo Kyiv,exact_name_country,1.0,,VERIFIED,True
2023/24,227,SC Dnipro-1,Ukraine,UKR,AO-UEFA-2609193,2609193,Dnipro-1,exact_name_country,1.0,,VERIFIED,True
2023/24,228,Shakhtar Donetsk,Ukraine,UKR,AO-UEFA-52707,52707,Shakhtar,exact_name_country,1.0,,VERIFIED,True
2023/24,229,Vorskla Poltava,Ukraine,UKR,AO-UEFA-62174,62174,Vorskla Poltava,exact_name_country,1.0,,VERIFIED,True
2023/24,230,Zorya Luhansk,Ukraine,UKR,AO-UEFA-65130,65130,Zorya Luhansk,exact_name_country,1.0,,VERIFIED,True
2023/24,231,Connah's Quay,Wales,WAL,AO-UEFA-64275,64275,Connah's Quay,exact_name_country,1.0,,VERIFIED,True
2023/24,232,Haverfordwest County,Wales,WAL,AO-UEFA-64283,64283,Haverfordwest,fixture_graph_unique,,,VERIFIED,True
2023/24,233,Penybont,Wales,WAL,AO-UEFA-2606314,2606314,Penybont,exact_name_country,1.0,,VERIFIED,True
2023/24,234,The New Saints,Wales,WAL,AO-UEFA-60457,60457,The New Saints,exact_name_country,1.0,,VERIFIED,True
2024/25,1,Egnatia Rrogozhinë,Albania,ALB,AO-UEFA-88148,88148,Egnatia,fixture_graph_unique,,,VERIFIED,True
2024/25,2,KF Tirana,Albania,ALB,AO-UEFA-50049,50049,Tirana,exact_name_country,1.0,,VERIFIED,True
2024/25,3,Partizani Tirana,Albania,ALB,AO-UEFA-52876,52876,Partizani,fixture_graph_unique,,,VERIFIED,True
2024/25,4,Vllaznia Shkodër,Albania,ALB,AO-UEFA-52878,52878,Vllaznia,fixture_graph_unique,,,VERIFIED,True
2024/25,5,Atlètic Club d'Escaldes,Andorra,AND,AO-UEFA-88371,88371,At. Escaldes,exact_name_country,1.0,,VERIFIED,True
2024/25,6,Inter Club d'Escaldes,Andorra,AND,AO-UEFA-63401,63401,Inter Escaldes,exact_name_country,1.0,,VERIFIED,True
2024/25,7,UE Santa Coloma,Andorra,AND,AO-UEFA-2600542,2600542,UE Santa Coloma,exact_name_country,1.0,,VERIFIED,True
2024/25,8,Ararat-Armenia,Armenia,ARM,AO-UEFA-2610304,2610304,Ararat-Armenia,exact_name_country,1.0,,VERIFIED,True
2024/25,9,FC Noah,Armenia,ARM,AO-UEFA-2609987,2609987,Noah,exact_name_country,1.0,,VERIFIED,True
2024/25,10,Pyunik Yerevan,Armenia,ARM,AO-UEFA-77431,77431,Pyunik,fixture_graph_unique,,,VERIFIED,True
2024/25,11,Urartu FC,Armenia,ARM,AO-UEFA-77866,77866,Urartu,fixture_graph_unique,,,VERIFIED,True
2024/25,12,Austria Wien,Austria,AUT,AO-UEFA-50110,50110,Austria Wien,exact_name_country,1.0,,VERIFIED,True
2024/25,13,FC Salzburg,Austria,AUT,AO-UEFA-50030,50030,Salzburg,exact_name_country,1.0,,VERIFIED,True
2024/25,14,LASK,Austria,AUT,AO-UEFA-63405,63405,LASK,exact_name_country,1.0,,VERIFIED,True
2024/25,15,Rapid Wien,Austria,AUT,AO-UEFA-50042,50042,SK Rapid,exact_name_country,1.0,,VERIFIED,True
2024/25,16,Sturm Graz,Austria,AUT,AO-UEFA-50111,50111,Sturm Graz,exact_name_country,1.0,,VERIFIED,True
2024/25,17,Qarabag FK,Azerbaijan,AZB,AO-UEFA-60609,60609,Qarabağ,exact_name_country,1.0,,VERIFIED,True
2024/25,18,Sabah FK,Azerbaijan,AZB,AO-UEFA-2609356,2609356,Sabah,fixture_graph_unique,,,VERIFIED,True
2024/25,19,Sumgayit FK,Azerbaijan,AZB,AO-UEFA-2603921,2603921,Sumqayıt,fixture_graph_unique,,,VERIFIED,True
2024/25,20,Zira FK,Azerbaijan,AZB,AO-UEFA-2607480,2607480,Zire,fixture_graph_unique,,,VERIFIED,True
2024/25,21,Dinamo Minsk,Belarus,BLS,AO-UEFA-50161,50161,Dinamo-Minsk,exact_name_country,1.0,,VERIFIED,True
2024/25,22,Isloch Minsk Raion,Belarus,BLS,AO-UEFA-2612812,2612812,Isloch,fixture_graph_unique,,,VERIFIED,True
2024/25,23,Neman Grodno,Belarus,BLS,AO-UEFA-59024,59024,Neman,fixture_graph_unique,,,VERIFIED,True
2024/25,24,Torpedo Zhodino,Belarus,BLS,AO-UEFA-79551,79551,Torpedo-Belaz,exact_name_country,1.0,,VERIFIED,True
2024/25,25,AA Gent,Belgium,BEL,AO-UEFA-4608,4608,Gent,fixture_graph_unique,,,VERIFIED,True
2024/25,26,Anderlecht,Belgium,BEL,AO-UEFA-50074,50074,Anderlecht,exact_name_country,1.0,,VERIFIED,True
2024/25,27,Cercle Brugge,Belgium,BEL,AO-UEFA-52884,52884,Cercle Brugge,exact_name_country,1.0,,VERIFIED,True
2024/25,28,Club Brugge,Belgium,BEL,AO-UEFA-50043,50043,Club Brugge,exact_name_country,1.0,,VERIFIED,True
2024/25,29,Union Saint-Gilloise,Belgium,BEL,AO-UEFA-64125,64125,Union SG,fixture_graph_unique,,,VERIFIED,True
2024/25,30,Borac Banja Luka,Bosnia-Herzegovina,BOS,AO-UEFA-50104,50104,Borac,fixture_graph_unique,,,VERIFIED,True
2024/25,31,FK Sarajevo,Bosnia-Herzegovina,BOS,AO-UEFA-64378,64378,Sarajevo,exact_name_country,1.0,,VERIFIED,True
2024/25,32,Velez Mostar,Bosnia-Herzegovina,BOS,AO-UEFA-50163,50163,Velež,fixture_graph_unique,,,VERIFIED,True
2024/25,33,Zrinjski Mostar,Bosnia-Herzegovina,BOS,AO-UEFA-73390,73390,Zrinjski,fixture_graph_unique,,,VERIFIED,True
2024/25,34,Botev Plovdiv,Bulgaria,BUL,AO-UEFA-57466,57466,Botev Plovdiv,exact_name_country,1.0,,VERIFIED,True
2024/25,35,CSKA 1948 Sofia,Bulgaria,BUL,AO-UEFA-2610262,2610262,CSKA 1948,fixture_graph_unique,,,VERIFIED,True
2024/25,36,Cherno More Varna,Bulgaria,BUL,AO-UEFA-75787,75787,Cherno More,fixture_graph_unique,,,VERIFIED,True
2024/25,37,Ludogorets Razgrad,Bulgaria,BUL,AO-UEFA-2603104,2603104,Ludogorets,fixture_graph_unique,,,VERIFIED,True
2024/25,38,Dinamo Zagreb,Croatia,CRO,AO-UEFA-50164,50164,GNK Dinamo,exact_name_country,1.0,,VERIFIED,True
2024/25,39,Hajduk Split,Croatia,CRO,AO-UEFA-52359,52359,Hajduk Split,exact_name_country,1.0,,VERIFIED,True
2024/25,40,NK Osijek,Croatia,CRO,AO-UEFA-53082,53082,Osijek,exact_name_country,1.0,,VERIFIED,True
2024/25,41,NK Rijeka,Croatia,CRO,AO-UEFA-52356,52356,Rijeka,fixture_graph_unique,,,VERIFIED,True
2024/25,42,AEK Larnaca,Cyprus,CYP,AO-UEFA-54191,54191,AEK Larnaca,exact_name_country,1.0,,VERIFIED,True
2024/25,43,APOEL Nicosia,Cyprus,CYP,AO-UEFA-50118,50118,APOEL,fixture_graph_unique,,,VERIFIED,True
2024/25,44,Omonia Nicosia,Cyprus,CYP,AO-UEFA-50077,50077,Omonia,fixture_graph_unique,,,VERIFIED,True
2024/25,45,Pafos FC,Cyprus,CYP,AO-UEFA-2609532,2609532,Pafos,exact_name_country,1.0,,VERIFIED,True
2024/25,46,Baník Ostrava,Czechia,CZE,AO-UEFA-51886,51886,Baník Ostrava,exact_name_country,1.0,,VERIFIED,True
2024/25,47,Mladá Boleslav,Czechia,CZE,AO-UEFA-88134,88134,Mladá Boleslav,exact_name_country,1.0,,VERIFIED,True
2024/25,48,Slavia Praha,Czechia,CZE,AO-UEFA-52498,52498,Slavia Praha,exact_name_country,1.0,,VERIFIED,True
2024/25,49,Sparta Praha,Czechia,CZE,AO-UEFA-50033,50033,Sparta Praha,exact_name_country,1.0,,VERIFIED,True
2024/25,50,Viktoria Plzen,Czechia,CZE,AO-UEFA-64388,64388,Viktoria Plzeň,exact_name_country,1.0,,VERIFIED,True
2024/25,51,Brøndby IF,Denmark,DEN,AO-UEFA-50021,50021,Brøndby,exact_name_country,1.0,,VERIFIED,True
2024/25,52,FC København,Denmark,DEN,AO-UEFA-52709,52709,Copenhagen,fixture_graph_unique,,,VERIFIED,True
2024/25,53,FC Midtjylland,Denmark,DEN,AO-UEFA-75795,75795,Midtjylland,exact_name_country,1.0,,VERIFIED,True
2024/25,54,Silkeborg IF,Denmark,DEN,AO-UEFA-52912,52912,Silkeborg,exact_name_country,1.0,,VERIFIED,True
2024/25,55,Arsenal,England,ENG,AO-UEFA-52280,52280,Arsenal,exact_name_country,1.0,,VERIFIED,True
2024/25,56,Aston Villa,England,ENG,AO-UEFA-52683,52683,Aston Villa,exact_name_country,1.0,,VERIFIED,True
2024/25,57,Chelsea,England,ENG,AO-UEFA-52914,52914,Chelsea,exact_name_country,1.0,,VERIFIED,True
2024/25,58,Liverpool,England,ENG,AO-UEFA-7889,7889,Liverpool,exact_name_country,1.0,,VERIFIED,True
2024/25,59,Manchester City,England,ENG,AO-UEFA-52919,52919,Man City,exact_name_country,1.0,,VERIFIED,True
2024/25,60,Manchester United,England,ENG,AO-UEFA-52682,52682,Man Utd,exact_name_country,1.0,,VERIFIED,True
2024/25,61,Tottenham Hotspur,England,ENG,AO-UEFA-1652,1652,Tottenham,exact_name_country,1.0,,VERIFIED,True
2024/25,62,Flora Tallinn,Estonia,EST,AO-UEFA-59341,59341,Flora Tallinn,exact_name_country,1.0,,VERIFIED,True
2024/25,63,Kalev Tallinn,Estonia,EST,AO-UEFA-2600097,2600097,Kalev,fixture_graph_unique,,,VERIFIED,True
2024/25,64,Levadia Tallinn,Estonia,EST,AO-UEFA-77482,77482,Levadia Tallinn,exact_name_country,1.0,,VERIFIED,True
2024/25,65,Paide Linnameeskond,Estonia,EST,AO-UEFA-2600598,2600598,Paide,exact_name_country,1.0,,VERIFIED,True
2024/25,66,B36 Torshavn,Faroe Islands,FAR,AO-UEFA-57476,57476,B36 Tórshavn,exact_name_country,1.0,,VERIFIED,True
2024/25,67,HB Torshavn,Faroe Islands,FAR,AO-UEFA-59025,59025,H. Bóltfelag,fixture_graph_unique,,,VERIFIED,True
2024/25,68,KI Klaksvik,Faroe Islands,FAR,AO-UEFA-57475,57475,Klaksvík,exact_name_country,1.0,,VERIFIED,True
2024/25,69,Víkingur,Faroe Islands,FAR,AO-UEFA-59325,59325,Víkingur,exact_name_country,1.0,,VERIFIED,True
2024/25,70,HJK Helsinki,Finland,FIN,AO-UEFA-50052,50052,HJK,exact_name_country,1.0,,VERIFIED,True
2024/25,71,Ilves Tampere,Finland,FIN,AO-UEFA-2602511,2602511,Ilves,exact_name_country,1.0,,VERIFIED,True
2024/25,72,KuPS Kuopio,Finland,FIN,AO-UEFA-52350,52350,KuPS Kuopio,exact_name_country,1.0,,VERIFIED,True
2024/25,73,VPS Vaasa,Finland,FIN,AO-UEFA-64390,64390,VPS,exact_name_country,1.0,,VERIFIED,True
2024/25,74,AS Monaco,France,FRA,AO-UEFA-50023,50023,Monaco,exact_name_country,1.0,,VERIFIED,True
2024/25,75,Lille OSC,France,FRA,AO-UEFA-75797,75797,Lille,fixture_graph_unique,,,VERIFIED,True
2024/25,76,OGC Nice,France,FRA,AO-UEFA-52355,52355,Nice,exact_name_country,1.0,,VERIFIED,True
2024/25,77,Olympique Lyon,France,FRA,AO-UEFA-5312,5312,Lyon,fixture_graph_unique,,,VERIFIED,True
2024/25,78,Paris Saint-Germain,France,FRA,AO-UEFA-52747,52747,Paris,exact_name_country,1.0,,VERIFIED,True
2024/25,79,RC Lens,France,FRA,AO-UEFA-52277,52277,Lens,exact_name_country,1.0,,VERIFIED,True
2024/25,80,Stade Brestois,France,FRA,AO-UEFA-2601306,2601306,Brest,fixture_graph_unique,,,VERIFIED,True
2024/25,81,Dinamo Batumi,Georgia,GEO,AO-UEFA-59885,59885,Dinamo Batumi,exact_name_country,1.0,,VERIFIED,True
2024/25,82,Dinamo Tbilisi,Georgia,GEO,AO-UEFA-52705,52705,Dinamo Tbilisi,exact_name_country,1.0,,VERIFIED,True
2024/25,83,Saburtalo Tbilisi,Georgia,GEO,AO-UEFA-2605905,2605905,Iberia Tbilisi,fixture_graph_unique,,,VERIFIED,True
2024/25,84,Torpedo Kutaisi,Georgia,GEO,AO-UEFA-64471,64471,Torpedo Kutaisi,exact_name_country,1.0,,VERIFIED,True
2024/25,85,1.FC Heidenheim,Germany,GER,AO-UEFA-2603791,2603791,Heidenheim,fixture_graph_unique,,,VERIFIED,True
2024/25,86,1899 Hoffenheim,Germany,GER,AO-UEFA-2600431,2600431,Hoffenheim,fixture_graph_unique,,,VERIFIED,True
2024/25,87,Bayer Leverkusen,Germany,GER,AO-UEFA-50109,50109,Leverkusen,fixture_graph_unique,,,VERIFIED,True
2024/25,88,Bayern München,Germany,GER,AO-UEFA-50037,50037,Bayern München,exact_name_country,1.0,,VERIFIED,True
2024/25,89,Borussia Dortmund,Germany,GER,AO-UEFA-52758,52758,B. Dortmund,exact_name_country,1.0,,VERIFIED,True
2024/25,90,Eintracht Frankfurt,Germany,GER,AO-UEFA-50072,50072,Frankfurt,exact_name_country,1.0,,VERIFIED,True
2024/25,91,RB Leipzig,Germany,GER,AO-UEFA-2603790,2603790,Leipzig,exact_name_country,1.0,,VERIFIED,True
2024/25,92,VfB Stuttgart,Germany,GER,AO-UEFA-50107,50107,Stuttgart,exact_name_country,1.0,,VERIFIED,True
2024/25,93,FCB Magpies,Gibraltar,GIB,AO-UEFA-2606279,2606279,Magpies,exact_name_country,1.0,,VERIFIED,True
2024/25,94,Lincoln Red Imps,Gibraltar,GIB,AO-UEFA-2605572,2605572,L. Red Imps,exact_name_country,1.0,,VERIFIED,True
2024/25,95,St Joseph's FC,Gibraltar,GIB,AO-UEFA-2605575,2605575,St Joseph's,exact_name_country,1.0,,VERIFIED,True
2024/25,96,AEK Athens,Greece,GRE,AO-UEFA-50129,50129,AEK Athens,exact_name_country,1.0,,VERIFIED,True
2024/25,97,Olympiakos Piraeus,Greece,GRE,AO-UEFA-2610,2610,Olympiacos,fixture_graph_unique,,,VERIFIED,True
2024/25,98,PAOK Thessaloniki,Greece,GRE,AO-UEFA-50130,50130,PAOK,fixture_graph_unique,,,VERIFIED,True
2024/25,99,Panathinaikos,Greece,GRE,AO-UEFA-50084,50084,Panathinaikos,exact_name_country,1.0,,VERIFIED,True
2024/25,100,FC Fehérvár,Hungary,HUN,AO-UEFA-52288,52288,Fehérvár,fixture_graph_unique,,,VERIFIED,True
2024/25,101,Ferencváros,Hungary,HUN,AO-UEFA-52298,52298,Ferencváros,exact_name_country,1.0,,VERIFIED,True
2024/25,102,Paksi FC,Hungary,HUN,AO-UEFA-93452,93452,Paksi,exact_name_country,1.0,,VERIFIED,True
2024/25,103,Puskás Akadémia,Hungary,HUN,AO-UEFA-2605472,2605472,Puskás Akadémia,exact_name_country,1.0,,VERIFIED,True
2024/25,104,Breidablik,Iceland,ISL,AO-UEFA-71235,71235,Breiðablik,exact_name_country,1.0,,VERIFIED,True
2024/25,105,Stjarnan FC,Iceland,ISL,AO-UEFA-52308,52308,Stjarnan,fixture_graph_unique,,,VERIFIED,True
2024/25,106,Valur Reykjavik,Iceland,ISL,AO-UEFA-50057,50057,Valur,fixture_graph_unique,,,VERIFIED,True
2024/25,107,Vikingur Reykjavik,Iceland,ISL,AO-UEFA-52697,52697,Víkingur R.,exact_name_country,1.0,,VERIFIED,True
2024/25,108,Derry City,Ireland,IRL,AO-UEFA-50086,50086,Derry,fixture_graph_unique,,,VERIFIED,True
2024/25,109,Shamrock Rovers,Ireland,IRL,AO-UEFA-52381,52381,Shamrock Rovers,exact_name_country,1.0,,VERIFIED,True
2024/25,110,Shelbourne,Ireland,IRL,AO-UEFA-53020,53020,Shelbourne,exact_name_country,1.0,,VERIFIED,True
2024/25,111,St. Patrick's Athletic,Ireland,IRL,AO-UEFA-50133,50133,St. Patrick's,exact_name_country,1.0,,VERIFIED,True
2024/25,112,Hapoel Beer-Sheva,Israel,ISR,AO-UEFA-59340,59340,H. Beer-Sheva,fixture_graph_unique,,,VERIFIED,True
2024/25,113,Maccabi Haifa,Israel,ISR,AO-UEFA-59045,59045,Maccabi Haifa,exact_name_country,1.0,,VERIFIED,True
2024/25,114,Maccabi Petah-Tikva,Israel,ISR,AO-UEFA-61576,61576,M. Petah Tikva,fixture_graph_unique,,,VERIFIED,True
2024/25,115,Maccabi Tel-Aviv,Israel,ISR,AO-UEFA-57477,57477,M. Tel-Aviv,fixture_graph_unique,,,VERIFIED,True
2024/25,116,AC Milan,Italy,ITA,AO-UEFA-50058,50058,Milan,exact_name_country,1.0,,VERIFIED,True
2024/25,117,AS Roma,Italy,ITA,AO-UEFA-50137,50137,Roma,exact_name_country,1.0,,VERIFIED,True
2024/25,118,Atalanta,Italy,ITA,AO-UEFA-52816,52816,Atalanta,exact_name_country,1.0,,VERIFIED,True
2024/25,119,Bologna,Italy,ITA,AO-UEFA-52969,52969,Bologna,exact_name_country,1.0,,VERIFIED,True
2024/25,120,Fiorentina,Italy,ITA,AO-UEFA-52817,52817,Fiorentina,exact_name_country,1.0,,VERIFIED,True
2024/25,121,Internazionale,Italy,ITA,AO-UEFA-50138,50138,Inter,fixture_graph_unique,,,VERIFIED,True
2024/25,122,Juventus,Italy,ITA,AO-UEFA-50139,50139,Juventus,exact_name_country,1.0,,VERIFIED,True
2024/25,123,Lazio,Italy,ITA,AO-UEFA-52973,52973,Lazio,exact_name_country,1.0,,VERIFIED,True
2024/25,124,FK Aktobe,Kazakhstan,KAZ,AO-UEFA-79973,79973,Aktobe,fixture_graph_unique,,,VERIFIED,True
2024/25,125,FK Astana,Kazakhstan,KAZ,AO-UEFA-2600605,2600605,Astana,fixture_graph_unique,,,VERIFIED,True
2024/25,126,Ordabasy Shymkent,Kazakhstan,KAZ,AO-UEFA-82825,82825,Ordabasy,fixture_graph_unique,,,VERIFIED,True
2024/25,127,Tobol Kustanai,Kazakhstan,KAZ,AO-UEFA-79969,79969,Tobol,fixture_graph_unique,,,VERIFIED,True
2024/25,128,FC Ballkani,Kosovo,KOS,AO-UEFA-2609552,2609552,Ballkani,exact_name_country,1.0,,VERIFIED,True
2024/25,129,FC Drita,Kosovo,KOS,AO-UEFA-2608290,2608290,Drita,exact_name_country,1.0,,VERIFIED,True
2024/25,130,KF Llapi,Kosovo,KOS,AO-UEFA-2608286,2608286,Llapi,exact_name_country,1.0,,VERIFIED,True
2024/25,131,KF Malisheva,Kosovo,KOS,AO-UEFA-2611789,2611789,Malisheva,fixture_graph_unique,,,VERIFIED,True
2024/25,132,FK Auda,Latvia,LAT,AO-UEFA-79556,79556,Auda,exact_name_country,1.0,,VERIFIED,True
2024/25,133,FK Liepaja,Latvia,LAT,AO-UEFA-2606320,2606320,Liepāja,exact_name_country,1.0,,VERIFIED,True
2024/25,134,RFS Riga,Latvia,LAT,AO-UEFA-2609104,2609104,RFS,fixture_graph_unique,,,VERIFIED,True
2024/25,135,Riga FC,Latvia,LAT,AO-UEFA-2607924,2607924,Riga,exact_name_country,1.0,,VERIFIED,True
2024/25,136,FC Vaduz,Liechtenstein,LIE,AO-UEFA-57482,57482,Vaduz,exact_name_country,1.0,,VERIFIED,True
2024/25,137,FA Siauliai,Lithuania,LIT,AO-UEFA-77906,77906,Šiauliai,exact_name_country,1.0,,VERIFIED,True
2024/25,138,FK Panevezys,Lithuania,LIT,AO-UEFA-2608927,2608927,Panevėžys,exact_name_country,1.0,,VERIFIED,True
2024/25,139,Transinvest Vilnius,Lithuania,LIT,AO-UEFA-2613214,2613214,TransINVEST,fixture_graph_unique,,,VERIFIED,True
2024/25,140,Zalgiris Vilnius,Lithuania,LIT,AO-UEFA-2602334,2602334,Žalgiris,fixture_graph_unique,,,VERIFIED,True
2024/25,141,Differdange 03,Luxembourg,LUX,AO-UEFA-52309,52309,Differdange,fixture_graph_unique,,,VERIFIED,True
2024/25,142,F91 Dudelange,Luxembourg,LUX,AO-UEFA-59028,59028,Diddeleng,fixture_graph_unique,,,VERIFIED,True
2024/25,143,Progrès Niederkorn,Luxembourg,LUX,AO-UEFA-52311,52311,Progrès,fixture_graph_unique,,,VERIFIED,True
2024/25,144,UNA Strassen,Luxembourg,LUX,AO-UEFA-2603092,2603092,UNA Strassen,exact_name_country,1.0,,VERIFIED,True
2024/25,145,Floriana,Malta,MLT,AO-UEFA-50092,50092,Floriana,exact_name_country,1.0,,VERIFIED,True
2024/25,146,Hamrun Spartans,Malta,MLT,AO-UEFA-50060,50060,Hamrun Spartans ,exact_name_country,1.0,,VERIFIED,True
2024/25,147,Marsaxlokk,Malta,MLT,AO-UEFA-79948,79948,Marsaxlokk,exact_name_country,1.0,,VERIFIED,True
2024/25,148,Sliema Wanderers,Malta,MLT,AO-UEFA-50141,50141,Sliema,fixture_graph_unique,,,VERIFIED,True
2024/25,149,Milsami Orhei,Moldova,MOL,AO-UEFA-2600714,2600714,Milsami,fixture_graph_unique,,,VERIFIED,True
2024/25,150,Petrocub Hîncesti,Moldova,MOL,AO-UEFA-2607112,2607112,Petrocub,fixture_graph_unique,,,VERIFIED,True
2024/25,151,Sheriff Tiraspol,Moldova,MOL,AO-UEFA-69606,69606,Sheriff,fixture_graph_unique,,,VERIFIED,True
2024/25,152,Zimbru Chisinau,Moldova,MOL,AO-UEFA-59036,59036,Zimbru,fixture_graph_unique,,,VERIFIED,True
2024/25,153,Buducnost Podgorica,Montenegro,MON,AO-UEFA-53078,53078,Budućnost,fixture_graph_unique,,,VERIFIED,True
2024/25,154,Decic Tuzi,Montenegro,MON,AO-UEFA-2600105,2600105,Dečić,fixture_graph_unique,,,VERIFIED,True
2024/25,155,Mornar Bar,Montenegro,MON,AO-UEFA-89562,89562,Mornar,fixture_graph_unique,,,VERIFIED,True
2024/25,156,AZ Alkmaar,Netherlands,NED,AO-UEFA-52327,52327,AZ Alkmaar,exact_name_country,1.0,,VERIFIED,True
2024/25,157,Ajax,Netherlands,NED,AO-UEFA-50143,50143,Ajax,exact_name_country,1.0,,VERIFIED,True
2024/25,158,FC Twente Enschede,Netherlands,NED,AO-UEFA-52818,52818,Twente,fixture_graph_unique,,,VERIFIED,True
2024/25,159,Feyenoord,Netherlands,NED,AO-UEFA-52749,52749,Feyenoord,exact_name_country,1.0,,VERIFIED,True
2024/25,160,Go Ahead Eagles,Netherlands,NED,AO-UEFA-64207,64207,Go Ahead Eagles,exact_name_country,1.0,,VERIFIED,True
2024/25,161,PSV Eindhoven,Netherlands,NED,AO-UEFA-50062,50062,PSV,exact_name_country,1.0,,VERIFIED,True
2024/25,162,FC Struga,North Macedonia,MAC,AO-UEFA-2609278,2609278,Struga,exact_name_country,1.0,,VERIFIED,True
2024/25,163,Shkendija Tetovo,North Macedonia,MAC,AO-UEFA-75807,75807,Shkëndija,fixture_graph_unique,,,VERIFIED,True
2024/25,164,Tikves Kavadarci,North Macedonia,MAC,AO-UEFA-64397,64397,Tikves,fixture_graph_unique,,,VERIFIED,True
2024/25,165,Cliftonville,Northern Ireland,NIR,AO-UEFA-52991,52991,Cliftonville,exact_name_country,1.0,,VERIFIED,True
2024/25,166,Crusaders Belfast,Northern Ireland,NIR,AO-UEFA-52992,52992,Crusaders,fixture_graph_unique,,,VERIFIED,True
2024/25,167,Larne FC,Northern Ireland,NIR,AO-UEFA-85009,85009,Larne,exact_name_country,1.0,,VERIFIED,True
2024/25,168,Linfield Belfast,Northern Ireland,NIR,AO-UEFA-50134,50134,Linfield,fixture_graph_unique,,,VERIFIED,True
2024/25,169,Bodø/Glimt,Norway,NOR,AO-UEFA-59333,59333,Bodø/Glimt,exact_name_country,1.0,,VERIFIED,True
2024/25,170,Molde FK,Norway,NOR,AO-UEFA-50142,50142,Molde,exact_name_country,1.0,,VERIFIED,True
2024/25,171,SK Brann Bergen,Norway,NOR,AO-UEFA-52770,52770,Brann,fixture_graph_unique,,,VERIFIED,True
2024/25,172,Tromsø IL,Norway,NOR,AO-UEFA-53001,53001,Tromsø,exact_name_country,1.0,,VERIFIED,True
2024/25,173,Jagiellonia Bialystok,Poland,POL,AO-UEFA-2600277,2600277,Jagiellonia,fixture_graph_unique,,,VERIFIED,True
2024/25,174,Legia Warsaw,Poland,POL,AO-UEFA-50146,50146,Legia Warszawa,fixture_graph_unique,,,VERIFIED,True
2024/25,175,Slask Wroclaw,Poland,POL,AO-UEFA-52655,52655,Śląsk,fixture_graph_unique,,,VERIFIED,True
2024/25,176,Wisla Kraków,Poland,POL,AO-UEFA-52651,52651,Wisła Kraków,exact_name_country,1.0,,VERIFIED,True
2024/25,177,Benfica,Portugal,POR,AO-UEFA-50147,50147,Benfica,exact_name_country,1.0,,VERIFIED,True
2024/25,178,FC Porto,Portugal,POR,AO-UEFA-50064,50064,Porto,exact_name_country,1.0,,VERIFIED,True
2024/25,179,Sporting Braga,Portugal,POR,AO-UEFA-52336,52336,Braga,fixture_graph_unique,,,VERIFIED,True
2024/25,180,Sporting CP Lisbon,Portugal,POR,AO-UEFA-50149,50149,Sporting CP,fixture_graph_unique,,,VERIFIED,True
2024/25,181,Vitória Guimarães,Portugal,POR,AO-UEFA-50097,50097,Vitória SC,fixture_graph_unique,,,VERIFIED,True
2024/25,182,CFR Cluj,Romania,ROM,AO-UEFA-88131,88131,CFR Cluj,exact_name_country,1.0,,VERIFIED,True
2024/25,183,Corvinul Hunedoara,Romania,ROM,AO-UEFA-52339,52339,Corvinul,fixture_graph_unique,,,VERIFIED,True
2024/25,184,FCSB,Romania,ROM,AO-UEFA-50065,50065,FCSB,exact_name_country,1.0,,VERIFIED,True
2024/25,185,Universitatea Craiova,Romania,ROM,AO-UEFA-2606501,2606501,U. Craiova,exact_name_country,1.0,,VERIFIED,True
2024/25,186,AC Virtus,San Marino,SMA,AO-UEFA-64516,64516,Virtus,fixture_graph_unique,,,VERIFIED,True
2024/25,187,La Fiorita,San Marino,SMA,AO-UEFA-64508,64508,La Fiorita,exact_name_country,1.0,,VERIFIED,True
2024/25,188,Tre Penne,San Marino,SMA,AO-UEFA-64515,64515,Tre Penne,exact_name_country,1.0,,VERIFIED,True
2024/25,189,Celtic,Scotland,SCO,AO-UEFA-50050,50050,Celtic,exact_name_country,1.0,,VERIFIED,True
2024/25,190,Glasgow Rangers,Scotland,SCO,AO-UEFA-50121,50121,Rangers,fixture_graph_unique,,,VERIFIED,True
2024/25,191,Hearts FC,Scotland,SCO,AO-UEFA-50120,50120,Hearts,fixture_graph_unique,,,VERIFIED,True
2024/25,192,Kilmarnock,Scotland,SCO,AO-UEFA-62178,62178,Kilmarnock,exact_name_country,1.0,,VERIFIED,True
2024/25,193,St. Mirren,Scotland,SCO,AO-UEFA-52552,52552,St. Mirren,exact_name_country,1.0,,VERIFIED,True
2024/25,194,Partizan Belgrade,Serbia,SRB,AO-UEFA-50162,50162,Partizan,fixture_graph_unique,,,VERIFIED,True
2024/25,195,Radnicki 1923,Serbia,SRB,AO-UEFA-64289,64289,Radnički 1923,exact_name_country,1.0,,VERIFIED,True
2024/25,196,Red Star Belgrade,Serbia,SRB,AO-UEFA-50069,50069,Crvena Zvezda,fixture_graph_unique,,,VERIFIED,True
2024/25,197,TSC Backa Topola,Serbia,SRB,AO-UEFA-2610140,2610140,TSC,fixture_graph_unique,,,VERIFIED,True
