reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,matches,brier,log_loss,advance_reserve_added,trophy_reserve_added,max_reserve,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation
74.27213309566253,0.5,0.25,LATE_BALANCED,0.5,6340,0.1613474445012117,0.6160649603117528,6349.861620102863,454.68456053852543,246.3525403559113,9.094947017729282e-13,567.6911068421496,0.9078455449702602
148.54426619132505,0.65,0.6,LATE_STRICT,0.25,6340,0.16134814429077549,0.6160542434579408,11244.36569042341,983.88023875664,297.0885323826501,9.094947017729282e-13,653.4152134590563,0.9069581452249768
111.40819964349377,0.8,0.6,LATE_BALANCED,0.25,6340,0.161348207264785,0.6160404740275187,12906.133631252109,891.673101759754,287.3884155458546,9.094947017729282e-13,607.3898344037666,0.906745424915665
148.54426619132505,0.5,0.45,LATE_BALANCED,0.25,6340,0.1613483278025542,0.6160430556083567,13758.315069966753,737.8410096492211,297.0885323826501,9.094947017729282e-13,667.8355750379751,0.9070110970616295
111.40819964349377,0.8,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16134881318945338,0.6160510384153586,10701.834982357026,855.8332664177965,289.82517342015916,9.094947017729282e-13,612.6730296605238,0.9073397636339566
111.40819964349377,0.8,0.6,SEMIFINAL_HEAVY,0.25,6340,0.16134885957636746,0.6160505248460448,11192.865806822074,892.3684145986988,289.85258760259,9.094947017729282e-13,612.6913502540851,0.9071142618468321
74.27213309566253,0.5,0.25,SEMIFINAL_HEAVY,0.5,6340,0.161349246068787,0.616073900701868,5561.089088862336,454.6531370944894,246.9125816362691,9.094947017729282e-13,570.124430596235,0.90789575791881
185.68033273915628,0.5,0.25,LATE_STRICT,0.25,6340,0.16134934636726186,0.6160579064897177,11487.408716437314,619.2908440847735,297.0885323826501,9.094947017729282e-13,679.6843487935812,0.9074739691509903
111.40819964349377,0.8,0.45,LATE_BALANCED,0.25,6340,0.1613493779151178,0.6160444173103292,12328.084377696921,855.2146880342159,287.3086046294699,9.094947017729282e-13,607.367208503018,0.9072265562590439
111.40819964349377,0.8,0.25,SEMIFINAL_HEAVY,0.25,6340,0.1613493809613172,0.6160532348750022,10047.824271990447,807.7626195574009,289.7896888842589,9.094947017729282e-13,612.6487547818983,0.9075479191297638
74.27213309566253,0.5,0.45,SEMIFINAL_HEAVY,0.5,6340,0.16135010435955963,0.6160755726644611,5996.9534458913695,486.43917449588207,246.9927541697779,9.094947017729282e-13,570.1647803017049,0.907756987588272
148.54426619132505,0.5,0.25,LATE_BALANCED,0.25,6340,0.161350776729003,0.6160510130455072,12730.825082500134,673.5256337033354,297.0885323826501,9.094947017729282e-13,667.789875607235,0.9075643524583803
148.54426619132505,0.8,0.25,LATE_STRICT,0.25,6340,0.16135092405040502,0.616058293235934,10897.712479302694,955.7004329258313,297.0885323826501,9.094947017729282e-13,653.8489418957483,0.9074420154564584
74.27213309566253,0.8,0.25,LATE_STRICT,0.5,6340,0.16135153578580325,0.6160789666254789,5438.094061471639,539.7369673445519,222.95133332851026,9.094947017729282e-13,558.4091082963573,0.908097522675711
148.54426619132505,0.5,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16135174930448382,0.6160601217185723,12016.77143653818,724.4250532635047,297.0885323826501,9.094947017729282e-13,674.6530052336661,0.9073196784545368
111.40819964349377,0.8,0.25,LATE_BALANCED,0.25,6340,0.16135181376677432,0.6160517600894051,11558.412657816249,807.2240015267373,287.2048246335367,9.094947017729282e-13,607.3371500673343,0.9073762821419931
148.54426619132505,0.5,0.25,SEMIFINAL_HEAVY,0.25,6340,0.16135193819874868,0.6160617301082281,11143.805126272617,659.9361460007733,297.0885323826501,9.094947017729282e-13,674.6155566527627,0.9076145654069302
185.68033273915628,0.5,0.45,LATE_STRICT,0.25,6340,0.1613542335379364,0.6160690156244742,12335.150027862643,700.4504184395614,297.0885323826501,9.094947017729282e-13,679.7044041655827,0.9070823081523004
74.27213309566253,0.8,0.45,LATE_STRICT,0.5,6340,0.16135442580776652,0.6160855274506718,5776.5291847657545,571.4430765511067,223.02463448516357,9.094947017729282e-13,558.4365497727658,0.9078930190307075
148.54426619132505,0.8,0.45,LATE_STRICT,0.25,6340,0.161354458366933,0.6160662769101325,11575.434891359899,1019.8728580933255,297.0885323826501,9.094947017729282e-13,653.8716179179173,0.9071909507137085
74.27213309566253,0.8,0.6,LATE_STRICT,0.5,6340,0.16135702951701902,0.6160915736570517,6030.42978373764,595.4400238785139,223.08027380039061,9.094947017729282e-13,558.4572226052319,0.9078446320075593
148.54426619132505,0.8,0.6,LATE_STRICT,0.25,6340,0.161357620173973,0.6160735231077064,12084.268007995643,1068.719440385193,297.0885323826501,9.094947017729282e-13,653.8888574172165,0.9068184619317378
185.68033273915628,0.65,0.25,LATE_STRICT,0.25,6340,0.16136118521824577,0.6160819752533296,12538.43678602461,722.9761159940159,297.0885323826501,9.094947017729282e-13,680.3542421628526,0.9073324599323495
74.27213309566253,0.65,0.45,LATE_BALANCED,0.5,6340,0.1613624059855495,0.6160962257052478,7533.507623984088,528.4925289317982,246.5004640364685,9.094947017729282e-13,568.6825310229046,0.9076949061246102
